"MAZ","TAZ","PUMA","REGION"
9447,1723,3509,10
9448,1601,3509,10
9449,1716,3509,10
9450,1714,3509,10
9451,1596,3501,2
9452,1764,3501,2
9453,125,3501,2
9454,1767,3501,2
9455,1763,3501,2
9456,1775,3501,2
9457,1765,3509,10
9458,1766,3509,10
9459,1599,3509,10
9460,1597,3509,10
9461,1598,3509,10
9462,1761,3502,3
9463,987,3509,10
9464,1735,3509,10
9465,1733,3509,10
9466,1732,3509,10
9467,1730,3509,10
9468,1731,3509,10
9469,1729,3509,10
9470,729,3509,10
9471,1004,3509,10
9472,1726,3503,4
9473,1727,3503,4
9474,1725,3503,4
9475,276,3503,4
9476,1600,3503,4
9477,292,3503,4
9478,319,3504,5
9479,1758,3504,5
9480,363,3504,5
9481,1757,3504,5
9482,1028,3509,10
9483,1737,3509,10
9484,1743,3509,10
9485,1742,3509,10
9486,1740,3509,10
9487,749,3509,10
9488,748,3509,10
9489,1739,3509,10
9490,1746,3509,10
9491,1745,3509,10
9492,1747,3509,10
9493,761,3509,10
9494,1755,3508,9
9495,608,3507,8
9496,1754,3507,8
9497,1753,3507,8
9498,701,3507,8
9499,1752,3507,8
9500,1751,3507,8
9501,703,3507,8
9502,1591,3509,10
9503,1769,3504,5
9504,1770,3504,5
9505,1772,3505,6
9506,1771,3505,6
9507,1773,3507,8
9508,1774,3505,6
9509,779,3508,9
9510,753,3509,10
9511,1777,3509,10
9512,558,3506,7
9513,558,3506,7
9514,558,3506,7
9515,558,3506,7
9516,558,3506,7
9517,558,3506,7
9518,558,3506,7
9519,558,3506,7
9520,558,3506,7
9521,1409,3506,7
9522,559,3506,7
9523,559,3506,7
9524,1410,3506,7
9525,1410,3506,7
9526,1402,3506,7
9527,1402,3506,7
9528,1402,3506,7
9529,1402,3506,7
9530,536,3506,7
9531,561,3506,7
9532,561,3506,7
9533,561,3506,7
9534,561,3506,7
9535,561,3506,7
9536,561,3506,7
9537,561,3506,7
9538,560,3506,7
9539,560,3506,7
9540,560,3506,7
9541,560,3506,7
9542,560,3506,7
9543,560,3506,7
9544,560,3506,7
9545,560,3506,7
9546,560,3506,7
9547,1411,3506,7
9548,1411,3506,7
9549,1411,3506,7
9550,1411,3506,7
9551,1403,3506,7
9552,562,3506,7
9553,562,3506,7
9554,562,3506,7
9555,562,3506,7
9556,564,3506,7
9557,564,3506,7
9558,564,3506,7
9559,564,3506,7
9560,539,3506,7
9561,539,3506,7
9562,539,3506,7
9563,539,3506,7
9564,526,3506,7
9565,526,3506,7
9566,526,3506,7
9567,1397,3506,7
9568,1397,3506,7
9569,1397,3506,7
9570,1406,3506,7
9571,1406,3506,7
9572,1406,3506,7
9573,1405,3506,7
9574,1405,3506,7
9575,1405,3506,7
9576,1405,3506,7
9577,525,3506,7
9578,525,3506,7
9579,525,3506,7
9580,525,3506,7
9581,538,3506,7
9582,538,3506,7
9583,538,3506,7
9584,538,3506,7
9585,535,3506,7
9586,535,3506,7
9587,524,3506,7
9588,1401,3506,7
9589,1401,3506,7
9590,1401,3506,7
9591,1401,3506,7
9592,1401,3506,7
9593,1396,3506,7
9594,1396,3506,7
9595,524,3506,7
9596,523,3506,7
9597,523,3506,7
9598,556,3506,7
9599,556,3506,7
9600,522,3506,7
9601,522,3506,7
9602,531,3506,7
9603,532,3506,7
9604,1408,3506,7
9605,1408,3506,7
9606,1408,3506,7
9607,1408,3506,7
9608,530,3506,7
9609,530,3506,7
9610,587,3506,7
9611,587,3506,7
9612,587,3506,7
9613,587,3506,7
9614,587,3506,7
9615,587,3506,7
9616,1419,3506,7
9617,1420,3506,7
9618,1421,3506,7
9619,1421,3506,7
9620,589,3506,7
9621,589,3506,7
9622,1398,3506,7
9623,1398,3506,7
9624,528,3506,7
9625,528,3506,7
9626,528,3506,7
9627,528,3506,7
9628,528,3506,7
9629,527,3506,7
9630,588,3506,7
9631,588,3506,7
9632,529,3506,7
9633,529,3506,7
9634,621,3507,8
9635,1440,3507,8
9636,1440,3507,8
9637,1440,3507,8
9638,1439,3507,8
9639,1444,3507,8
9640,1444,3507,8
9641,639,3507,8
9642,640,3507,8
9643,1446,3507,8
9644,1446,3507,8
9645,1445,3507,8
9646,1445,3507,8
9647,1445,3507,8
9648,1445,3507,8
9649,641,3507,8
9650,641,3507,8
9651,641,3507,8
9652,642,3507,8
9653,644,3507,8
9654,646,3507,8
9655,646,3507,8
9656,646,3507,8
9657,646,3507,8
9658,646,3507,8
9659,619,3507,8
9660,619,3507,8
9661,619,3507,8
9662,619,3507,8
9663,619,3507,8
9664,619,3507,8
9665,619,3507,8
9666,620,3507,8
9667,620,3507,8
9668,620,3507,8
9669,623,3507,8
9670,623,3507,8
9671,624,3507,8
9672,626,3507,8
9673,626,3507,8
9674,626,3507,8
9675,626,3507,8
9676,626,3507,8
9677,625,3507,8
9678,625,3507,8
9679,626,3507,8
9680,625,3507,8
9681,647,3507,8
9682,647,3507,8
9683,647,3507,8
9684,647,3507,8
9685,647,3507,8
9686,647,3507,8
9687,647,3507,8
9688,647,3507,8
9689,648,3507,8
9690,648,3507,8
9691,648,3507,8
9692,649,3507,8
9693,649,3507,8
9694,649,3507,8
9695,649,3507,8
9696,649,3507,8
9697,649,3507,8
9698,649,3507,8
9699,649,3507,8
9700,650,3507,8
9701,650,3507,8
9702,650,3507,8
9703,650,3507,8
9704,650,3507,8
9705,650,3507,8
9706,650,3507,8
9707,650,3507,8
9708,650,3507,8
9709,650,3507,8
9710,651,3507,8
9711,651,3507,8
9712,651,3507,8
9713,651,3507,8
9714,630,3507,8
9715,630,3507,8
9716,630,3507,8
9717,630,3507,8
9718,630,3507,8
9719,630,3507,8
9720,630,3507,8
9721,629,3507,8
9722,629,3507,8
9723,629,3507,8
9724,627,3507,8
9725,628,3507,8
9726,627,3507,8
9727,627,3507,8
9728,628,3507,8
9729,628,3507,8
9730,628,3507,8
9731,628,3507,8
9732,631,3507,8
9733,631,3507,8
9734,617,3507,8
9735,652,3507,8
9736,652,3507,8
9737,1451,3507,8
9738,1451,3507,8
9739,1451,3507,8
9740,662,3507,8
9741,662,3507,8
9742,662,3507,8
9743,662,3507,8
9744,665,3507,8
9745,665,3507,8
9746,665,3507,8
9747,665,3507,8
9748,665,3507,8
9749,664,3507,8
9750,634,3507,8
9751,634,3507,8
9752,633,3507,8
9753,633,3507,8
9754,633,3507,8
9755,633,3507,8
9756,633,3507,8
9757,633,3507,8
9758,663,3507,8
9759,663,3507,8
9760,663,3507,8
9761,665,3507,8
9762,665,3507,8
9763,665,3507,8
9764,631,3507,8
9765,631,3507,8
9766,631,3507,8
9767,632,3507,8
9768,632,3507,8
9769,632,3507,8
9770,632,3507,8
9771,632,3507,8
9772,632,3507,8
9773,666,3507,8
9774,666,3507,8
9775,666,3507,8
9776,635,3507,8
9777,635,3507,8
9778,635,3507,8
9779,635,3507,8
9780,636,3507,8
9781,636,3507,8
9782,668,3507,8
9783,668,3507,8
9784,667,3507,8
9785,669,3507,8
9786,669,3507,8
9787,671,3507,8
9788,671,3507,8
9789,638,3507,8
9790,638,3507,8
9791,638,3507,8
9792,638,3507,8
9793,637,3507,8
9794,637,3507,8
9795,637,3507,8
9796,637,3507,8
9797,637,3507,8
9798,637,3507,8
9799,1443,3507,8
9800,1443,3507,8
9801,1443,3507,8
9802,672,3507,8
9803,672,3507,8
9804,672,3507,8
9805,724,3507,8
9806,724,3507,8
9807,724,3507,8
9808,709,3507,8
9809,709,3507,8
9810,710,3507,8
9811,711,3507,8
9812,705,3507,8
9813,705,3507,8
9814,706,3507,8
9815,706,3507,8
9816,708,3507,8
9817,702,3507,8
9818,702,3507,8
9819,1455,3507,8
9820,1455,3507,8
9821,1455,3507,8
9822,1455,3507,8
9823,1455,3507,8
9824,704,3507,8
9825,617,3507,8
9826,617,3507,8
9827,617,3507,8
9828,616,3507,8
9829,616,3507,8
9830,616,3507,8
9831,616,3507,8
9832,616,3507,8
9833,616,3507,8
9834,616,3507,8
9835,1431,3507,8
9836,1431,3507,8
9837,1431,3507,8
9838,598,3507,8
9839,598,3507,8
9840,598,3507,8
9841,598,3507,8
9842,1428,3507,8
9843,1429,3507,8
9844,1430,3507,8
9845,1430,3507,8
9846,597,3507,8
9847,597,3507,8
9848,597,3507,8
9849,597,3507,8
9850,597,3507,8
9851,597,3507,8
9852,597,3507,8
9853,597,3507,8
9854,597,3507,8
9855,597,3507,8
9856,597,3507,8
9857,597,3507,8
9858,597,3507,8
9859,596,3507,8
9860,596,3507,8
9861,596,3507,8
9862,596,3507,8
9863,596,3507,8
9864,596,3507,8
9865,596,3507,8
9866,596,3507,8
9867,1423,3507,8
9868,1423,3507,8
9869,1424,3507,8
9870,1426,3507,8
9871,1426,3507,8
9872,1426,3507,8
9873,1426,3507,8
9874,1426,3507,8
9875,1426,3507,8
9876,1426,3507,8
9877,1426,3507,8
9878,1426,3507,8
9879,1427,3507,8
9880,1427,3507,8
9881,1426,3507,8
9882,1426,3507,8
9883,1426,3507,8
9884,1425,3507,8
9885,1422,3507,8
9886,1422,3507,8
9887,595,3507,8
9888,595,3507,8
9889,595,3507,8
9890,595,3507,8
9891,595,3507,8
9892,595,3507,8
9893,594,3507,8
9894,594,3507,8
9895,594,3507,8
9896,594,3507,8
9897,594,3507,8
9898,585,3506,7
9899,585,3506,7
9900,590,3506,7
9901,1578,3506,7
9902,1578,3506,7
9903,1578,3506,7
9904,1578,3506,7
9905,1578,3506,7
9906,1395,3506,7
9907,1395,3506,7
9908,521,3506,7
9909,521,3506,7
9910,1400,3506,7
9911,1399,3506,7
9912,1399,3506,7
9913,555,3506,7
9914,555,3506,7
9915,555,3506,7
9916,555,3506,7
9917,555,3506,7
9918,520,3505,6
9919,520,3505,6
9920,519,3505,6
9921,519,3505,6
9922,519,3505,6
9923,519,3505,6
9924,1394,3505,6
9925,1393,3505,6
9926,1393,3505,6
9927,517,3505,6
9928,517,3505,6
9929,1392,3505,6
9930,1392,3505,6
9931,516,3505,6
9932,516,3505,6
9933,515,3505,6
9934,515,3505,6
9935,515,3505,6
9936,515,3505,6
9937,515,3505,6
9938,515,3505,6
9939,515,3505,6
9940,515,3505,6
9941,515,3505,6
9942,514,3505,6
9943,514,3505,6
9944,513,3505,6
9945,513,3505,6
9946,512,3505,6
9947,512,3505,6
9948,513,3505,6
9949,512,3505,6
9950,513,3505,6
9951,508,3505,6
9952,508,3505,6
9953,508,3505,6
9954,508,3505,6
9955,508,3505,6
9956,501,3505,6
9957,507,3505,6
9958,507,3505,6
9959,506,3505,6
9960,506,3505,6
9961,511,3505,6
9962,511,3505,6
9963,511,3505,6
9964,510,3505,6
9965,510,3505,6
9966,510,3505,6
9967,510,3505,6
9968,510,3505,6
9969,509,3505,6
9970,509,3505,6
9971,509,3505,6
9972,509,3505,6
9973,509,3505,6
9974,509,3505,6
9975,509,3505,6
9976,1391,3505,6
9977,1391,3505,6
9978,505,3505,6
9979,505,3505,6
9980,505,3505,6
9981,505,3505,6
9982,504,3505,6
9983,504,3505,6
9984,504,3505,6
9985,504,3505,6
9986,504,3505,6
9987,504,3505,6
9988,504,3505,6
9989,1390,3505,6
9990,1390,3505,6
9991,1390,3505,6
9992,502,3505,6
9993,502,3505,6
9994,502,3505,6
9995,502,3505,6
9996,502,3505,6
9997,502,3505,6
9998,502,3505,6
9999,404,3505,6
10000,403,3505,6
10001,403,3505,6
10002,403,3505,6
10003,403,3505,6
10004,403,3505,6
10005,403,3505,6
10006,403,3505,6
10007,403,3505,6
10008,403,3505,6
10009,1358,3505,6
10010,1358,3505,6
10011,1358,3505,6
10012,1358,3505,6
10013,1358,3505,6
10014,1358,3505,6
10015,401,3505,6
10016,401,3505,6
10017,402,3505,6
10018,402,3505,6
10019,402,3505,6
10020,402,3505,6
10021,402,3505,6
10022,402,3505,6
10023,1357,3505,6
10024,1357,3505,6
10025,398,3505,6
10026,399,3505,6
10027,399,3505,6
10028,399,3505,6
10029,399,3505,6
10030,399,3505,6
10031,400,3505,6
10032,400,3505,6
10033,400,3505,6
10034,397,3504,5
10035,397,3504,5
10036,397,3504,5
10037,397,3504,5
10038,397,3504,5
10039,397,3504,5
10040,397,3504,5
10041,397,3504,5
10042,395,3504,5
10043,395,3504,5
10044,397,3504,5
10045,395,3504,5
10046,395,3504,5
10047,395,3504,5
10048,395,3504,5
10049,395,3504,5
10050,395,3504,5
10051,395,3504,5
10052,395,3504,5
10053,395,3504,5
10054,395,3504,5
10055,395,3504,5
10056,396,3504,5
10057,396,3504,5
10058,396,3504,5
10059,396,3504,5
10060,396,3504,5
10061,386,3505,6
10062,386,3505,6
10063,386,3505,6
10064,1355,3504,5
10065,1355,3504,5
10066,1355,3504,5
10067,1356,3504,5
10068,1356,3504,5
10069,394,3504,5
10070,394,3504,5
10071,394,3504,5
10072,393,3504,5
10073,393,3504,5
10074,931,3504,5
10075,931,3504,5
10076,931,3504,5
10077,373,3504,5
10078,373,3504,5
10079,373,3504,5
10080,373,3504,5
10081,380,3504,5
10082,380,3504,5
10083,1353,3504,5
10084,385,3504,5
10085,384,3504,5
10086,384,3504,5
10087,379,3504,5
10088,379,3504,5
10089,379,3504,5
10090,379,3504,5
10091,379,3504,5
10092,379,3504,5
10093,379,3504,5
10094,379,3504,5
10095,379,3504,5
10096,372,3504,5
10097,372,3504,5
10098,372,3504,5
10099,372,3504,5
10100,372,3504,5
10101,1346,3504,5
10102,1346,3504,5
10103,371,3504,5
10104,371,3504,5
10105,371,3504,5
10106,371,3504,5
10107,371,3504,5
10108,371,3504,5
10109,371,3504,5
10110,378,3504,5
10111,378,3504,5
10112,378,3504,5
10113,378,3504,5
10114,378,3504,5
10115,378,3504,5
10116,383,3504,5
10117,383,3504,5
10118,383,3504,5
10119,383,3504,5
10120,383,3504,5
10121,377,3504,5
10122,377,3504,5
10123,377,3504,5
10124,377,3504,5
10125,377,3504,5
10126,377,3504,5
10127,377,3504,5
10128,377,3504,5
10129,382,3504,5
10130,382,3504,5
10131,382,3504,5
10132,376,3504,5
10133,376,3504,5
10134,376,3504,5
10135,376,3504,5
10136,376,3504,5
10137,929,3504,5
10138,929,3504,5
10139,929,3504,5
10140,929,3504,5
10141,929,3504,5
10142,929,3504,5
10143,929,3504,5
10144,928,3504,5
10145,928,3504,5
10146,928,3504,5
10147,1350,3504,5
10148,1350,3504,5
10149,1350,3504,5
10150,1350,3504,5
10151,1350,3504,5
10152,1352,3504,5
10153,1352,3504,5
10154,1351,3504,5
10155,381,3504,5
10156,381,3504,5
10157,381,3504,5
10158,374,3504,5
10159,374,3504,5
10160,374,3504,5
10161,1347,3504,5
10162,1347,3504,5
10163,1347,3504,5
10164,1349,3504,5
10165,1348,3504,5
10166,375,3504,5
10167,375,3504,5
10168,375,3504,5
10169,315,3504,5
10170,315,3504,5
10171,314,3504,5
10172,314,3504,5
10173,314,3504,5
10174,314,3504,5
10175,314,3504,5
10176,314,3504,5
10177,314,3504,5
10178,314,3504,5
10179,259,3502,3
10180,259,3502,3
10181,259,3502,3
10182,259,3502,3
10183,262,3502,3
10184,262,3502,3
10185,262,3502,3
10186,262,3502,3
10187,263,3502,3
10188,263,3502,3
10189,262,3502,3
10190,262,3502,3
10191,262,3502,3
10192,262,3502,3
10193,262,3502,3
10194,262,3502,3
10195,264,3502,3
10196,264,3502,3
10197,264,3502,3
10198,265,3502,3
10199,265,3502,3
10200,265,3502,3
10201,265,3502,3
10202,265,3502,3
10203,266,3502,3
10204,266,3502,3
10205,266,3502,3
10206,266,3502,3
10207,266,3502,3
10208,266,3502,3
10209,266,3502,3
10210,266,3502,3
10211,1297,3502,3
10212,1297,3502,3
10213,1297,3502,3
10214,1296,3502,3
10215,261,3502,3
10216,261,3502,3
10217,261,3502,3
10218,260,3502,3
10219,246,3502,3
10220,246,3502,3
10221,1295,3502,3
10222,1295,3502,3
10223,1295,3502,3
10224,1295,3502,3
10225,1295,3502,3
10226,267,3502,3
10227,267,3502,3
10228,267,3502,3
10229,267,3502,3
10230,267,3502,3
10231,267,3502,3
10232,267,3502,3
10233,267,3502,3
10234,268,3502,3
10235,268,3502,3
10236,268,3502,3
10237,268,3502,3
10238,920,3502,3
10239,920,3502,3
10240,920,3502,3
10241,920,3502,3
10242,919,3502,3
10243,919,3502,3
10244,919,3502,3
10245,919,3502,3
10246,919,3502,3
10247,919,3502,3
10248,918,3502,3
10249,918,3502,3
10250,918,3502,3
10251,918,3502,3
10252,918,3502,3
10253,918,3502,3
10254,917,3502,3
10255,242,3502,3
10256,242,3502,3
10257,243,3502,3
10258,243,3502,3
10259,243,3502,3
10260,243,3502,3
10261,243,3502,3
10262,243,3502,3
10263,243,3502,3
10264,243,3502,3
10265,244,3502,3
10266,244,3502,3
10267,244,3502,3
10268,244,3502,3
10269,244,3502,3
10270,244,3502,3
10271,245,3502,3
10272,245,3502,3
10273,906,3502,3
10274,907,3502,3
10275,907,3502,3
10276,907,3502,3
10277,205,3502,3
10278,205,3502,3
10279,205,3502,3
10280,1279,3502,3
10281,206,3502,3
10282,206,3502,3
10283,204,3502,3
10284,204,3502,3
10285,1278,3502,3
10286,1278,3502,3
10287,1275,3502,3
10288,254,3502,3
10289,256,3502,3
10290,256,3502,3
10291,256,3502,3
10292,256,3502,3
10293,256,3502,3
10294,256,3502,3
10295,256,3502,3
10296,255,3502,3
10297,253,3502,3
10298,249,3502,3
10299,252,3502,3
10300,185,3502,3
10301,185,3502,3
10302,184,3502,3
10303,184,3502,3
10304,184,3502,3
10305,1207,3502,3
10306,182,3502,3
10307,1206,3502,3
10308,161,3502,3
10309,161,3502,3
10310,187,3502,3
10311,187,3502,3
10312,195,3502,3
10313,1232,3502,3
10314,1232,3502,3
10315,194,3502,3
10316,194,3502,3
10317,1229,3502,3
10318,1229,3502,3
10319,1229,3502,3
10320,1228,3502,3
10321,1228,3502,3
10322,1228,3502,3
10323,188,3502,3
10324,160,3502,3
10325,160,3502,3
10326,160,3502,3
10327,160,3502,3
10328,160,3502,3
10329,190,3502,3
10330,191,3502,3
10331,191,3502,3
10332,191,3502,3
10333,191,3502,3
10334,191,3502,3
10335,191,3502,3
10336,191,3502,3
10337,191,3502,3
10338,192,3502,3
10339,160,3502,3
10340,160,3502,3
10341,157,3502,3
10342,157,3502,3
10343,157,3502,3
10344,157,3502,3
10345,154,3502,3
10346,154,3502,3
10347,154,3502,3
10348,153,3502,3
10349,153,3502,3
10350,152,3502,3
10351,152,3502,3
10352,152,3502,3
10353,151,3502,3
10354,156,3502,3
10355,156,3502,3
10356,158,3502,3
10357,158,3502,3
10358,872,3502,3
10359,158,3502,3
10360,140,3502,3
10361,140,3502,3
10362,140,3502,3
10363,140,3502,3
10364,141,3502,3
10365,141,3502,3
10366,1188,3502,3
10367,1188,3502,3
10368,1189,3502,3
10369,142,3502,3
10370,150,3502,3
10371,149,3502,3
10372,247,3502,3
10373,247,3502,3
10374,247,3502,3
10375,247,3502,3
10376,248,3502,3
10377,248,3502,3
10378,248,3502,3
10379,248,3502,3
10380,248,3502,3
10381,250,3502,3
10382,251,3502,3
10383,251,3502,3
10384,138,3501,2
10385,138,3501,2
10386,138,3501,2
10387,900,3501,2
10388,900,3501,2
10389,137,3501,2
10390,898,3501,2
10391,148,3501,2
10392,148,3501,2
10393,144,3501,2
10394,147,3501,2
10395,145,3501,2
10396,145,3501,2
10397,145,3501,2
10398,146,3501,2
10399,146,3501,2
10400,145,3501,2
10401,136,3501,2
10402,135,3501,2
10403,135,3501,2
10404,899,3501,2
10405,899,3501,2
10406,1185,3501,2
10407,1185,3501,2
10408,1184,3501,2
10409,129,3501,2
10410,1179,3501,2
10411,128,3501,2
10412,128,3501,2
10413,128,3501,2
10414,1767,3501,2
10415,127,3501,2
10416,127,3501,2
10417,126,3501,2
10418,126,3501,2
10419,126,3501,2
10420,126,3501,2
10421,77,3501,2
10422,77,3501,2
10423,78,3501,2
10424,78,3501,2
10425,78,3501,2
10426,1764,3501,2
10427,1762,3501,2
10428,1762,3501,2
10429,1177,3501,2
10430,122,3501,2
10431,122,3501,2
10432,1181,3501,2
10433,131,3501,2
10434,131,3501,2
10435,130,3501,2
10436,107,3501,2
10437,107,3501,2
10438,107,3501,2
10439,105,3501,2
10440,105,3501,2
10441,894,3501,2
10442,894,3501,2
10443,106,3501,2
10444,106,3501,2
10445,94,3501,2
10446,121,3501,2
10447,121,3501,2
10448,121,3501,2
10449,121,3501,2
10450,121,3501,2
10451,1176,3501,2
10452,1176,3501,2
10453,125,3501,2
10454,85,3501,2
10455,85,3501,2
10456,85,3501,2
10457,85,3501,2
10458,87,3501,2
10459,87,3501,2
10460,93,3501,2
10461,892,3501,2
10462,93,3501,2
10463,93,3501,2
10464,93,3501,2
10465,93,3501,2
10466,92,3501,2
10467,102,3501,2
10468,102,3501,2
10469,101,3501,2
10470,101,3501,2
10471,1161,3501,2
10472,1162,3501,2
10473,82,3501,2
10474,81,3501,2
10475,81,3501,2
10476,72,3501,2
10477,73,3501,2
10478,1160,3501,2
10479,83,3501,2
10480,83,3501,2
10481,83,3501,2
10482,84,3501,2
10483,84,3501,2
10484,84,3501,2
10485,95,3501,2
10486,104,3501,2
10487,104,3501,2
10488,97,3501,2
10489,97,3501,2
10490,96,3501,2
10491,896,3501,2
10492,896,3501,2
10493,896,3501,2
10494,108,3501,2
10495,109,3501,2
10496,109,3501,2
10497,109,3501,2
10498,109,3501,2
10499,1174,3501,2
10500,114,3501,2
10501,116,3501,2
10502,1175,3501,2
10503,1175,3501,2
10504,1175,3501,2
10505,115,3501,2
10506,115,3501,2
10507,115,3501,2
10508,120,3501,2
10509,897,3501,2
10510,897,3501,2
10511,119,3501,2
10512,119,3501,2
10513,119,3501,2
10514,119,3501,2
10515,118,3501,2
10516,118,3501,2
10517,118,3501,2
10518,173,3502,3
10519,173,3502,3
10520,1202,3502,3
10521,1201,3502,3
10522,1201,3502,3
10523,1201,3502,3
10524,170,3502,3
10525,170,3502,3
10526,170,3502,3
10527,170,3502,3
10528,170,3502,3
10529,874,3502,3
10530,874,3502,3
10531,905,3502,3
10532,171,3502,3
10533,172,3502,3
10534,873,3502,3
10535,873,3502,3
10536,873,3502,3
10537,873,3502,3
10538,873,3502,3
10539,168,3502,3
10540,904,3502,3
10541,168,3502,3
10542,168,3502,3
10543,168,3502,3
10544,168,3502,3
10545,168,3502,3
10546,167,3502,3
10547,903,3502,3
10548,903,3502,3
10549,165,3502,3
10550,165,3502,3
10551,165,3502,3
10552,165,3502,3
10553,165,3502,3
10554,1193,3502,3
10555,1193,3502,3
10556,164,3502,3
10557,176,3502,3
10558,179,3502,3
10559,180,3502,3
10560,1549,3502,3
10561,1549,3502,3
10562,1107,3502,3
10563,175,3502,3
10564,175,3502,3
10565,175,3502,3
10566,175,3502,3
10567,175,3502,3
10568,175,3502,3
10569,175,3502,3
10570,174,3502,3
10571,174,3502,3
10572,169,3502,3
10573,169,3502,3
10574,1195,3502,3
10575,166,3502,3
10576,166,3502,3
10577,217,3502,3
10578,217,3502,3
10579,217,3502,3
10580,220,3502,3
10581,220,3502,3
10582,220,3502,3
10583,220,3502,3
10584,220,3502,3
10585,1761,3502,3
10586,1761,3502,3
10587,218,3502,3
10588,218,3502,3
10589,218,3502,3
10590,219,3502,3
10591,219,3502,3
10592,219,3502,3
10593,1293,3502,3
10594,1293,3502,3
10595,225,3502,3
10596,221,3502,3
10597,221,3502,3
10598,222,3502,3
10599,222,3502,3
10600,1291,3502,3
10601,1291,3502,3
10602,1291,3502,3
10603,1291,3502,3
10604,1292,3502,3
10605,224,3502,3
10606,224,3502,3
10607,224,3502,3
10608,913,3502,3
10609,913,3502,3
10610,913,3502,3
10611,1285,3502,3
10612,910,3502,3
10613,909,3502,3
10614,909,3502,3
10615,909,3502,3
10616,911,3502,3
10617,911,3502,3
10618,213,3502,3
10619,213,3502,3
10620,213,3502,3
10621,1286,3502,3
10622,1286,3502,3
10623,1286,3502,3
10624,1287,3502,3
10625,912,3502,3
10626,912,3502,3
10627,211,3502,3
10628,211,3502,3
10629,211,3502,3
10630,1284,3502,3
10631,1282,3502,3
10632,1280,3502,3
10633,1288,3502,3
10634,210,3502,3
10635,210,3502,3
10636,210,3502,3
10637,210,3502,3
10638,207,3502,3
10639,207,3502,3
10640,239,3502,3
10641,235,3502,3
10642,233,3502,3
10643,234,3502,3
10644,234,3502,3
10645,231,3502,3
10646,231,3502,3
10647,231,3502,3
10648,231,3502,3
10649,231,3502,3
10650,231,3502,3
10651,231,3502,3
10652,232,3502,3
10653,232,3502,3
10654,232,3502,3
10655,229,3502,3
10656,229,3502,3
10657,229,3502,3
10658,229,3502,3
10659,230,3502,3
10660,230,3502,3
10661,230,3502,3
10662,230,3502,3
10663,227,3502,3
10664,227,3502,3
10665,227,3502,3
10666,227,3502,3
10667,915,3502,3
10668,915,3502,3
10669,915,3502,3
10670,915,3502,3
10671,916,3502,3
10672,916,3502,3
10673,916,3502,3
10674,226,3502,3
10675,226,3502,3
10676,226,3502,3
10677,226,3502,3
10678,914,3502,3
10679,914,3502,3
10680,914,3502,3
10681,1294,3502,3
10682,1294,3502,3
10683,1294,3502,3
10684,1294,3502,3
10685,1294,3502,3
10686,284,3503,4
10687,284,3503,4
10688,284,3503,4
10689,284,3503,4
10690,284,3503,4
10691,284,3503,4
10692,338,3503,4
10693,338,3503,4
10694,338,3503,4
10695,338,3503,4
10696,338,3503,4
10697,1573,3503,4
10698,1573,3503,4
10699,1573,3503,4
10700,1573,3503,4
10701,282,3503,4
10702,283,3503,4
10703,283,3503,4
10704,283,3503,4
10705,283,3503,4
10706,283,3503,4
10707,283,3503,4
10708,228,3502,3
10709,228,3502,3
10710,228,3502,3
10711,280,3503,4
10712,280,3503,4
10713,280,3503,4
10714,280,3503,4
10715,280,3503,4
10716,281,3503,4
10717,286,3503,4
10718,286,3503,4
10719,289,3503,4
10720,1299,3503,4
10721,288,3503,4
10722,287,3503,4
10723,287,3503,4
10724,287,3503,4
10725,278,3503,4
10726,278,3503,4
10727,278,3503,4
10728,278,3503,4
10729,278,3503,4
10730,278,3503,4
10731,1726,3503,4
10732,1725,3503,4
10733,1725,3503,4
10734,279,3503,4
10735,1600,3503,4
10736,1600,3503,4
10737,1298,3503,4
10738,277,3503,4
10739,1298,3503,4
10740,295,3503,4
10741,295,3503,4
10742,295,3503,4
10743,1305,3503,4
10744,294,3503,4
10745,297,3503,4
10746,297,3503,4
10747,297,3503,4
10748,297,3503,4
10749,1308,3503,4
10750,1308,3503,4
10751,1308,3503,4
10752,927,3503,4
10753,927,3503,4
10754,927,3503,4
10755,927,3503,4
10756,921,3503,4
10757,921,3503,4
10758,274,3503,4
10759,275,3503,4
10760,275,3503,4
10761,270,3503,4
10762,270,3503,4
10763,270,3503,4
10764,270,3503,4
10765,270,3503,4
10766,270,3503,4
10767,273,3503,4
10768,273,3503,4
10769,296,3503,4
10770,296,3503,4
10771,296,3503,4
10772,296,3503,4
10773,1309,3503,4
10774,1316,3503,4
10775,1316,3503,4
10776,1316,3503,4
10777,308,3503,4
10778,308,3503,4
10779,308,3503,4
10780,309,3503,4
10781,309,3503,4
10782,309,3503,4
10783,309,3503,4
10784,309,3503,4
10785,271,3503,4
10786,271,3503,4
10787,271,3503,4
10788,272,3503,4
10789,272,3503,4
10790,310,3503,4
10791,307,3503,4
10792,307,3503,4
10793,307,3503,4
10794,307,3503,4
10795,307,3503,4
10796,306,3503,4
10797,306,3503,4
10798,306,3503,4
10799,312,3503,4
10800,312,3503,4
10801,312,3503,4
10802,1574,3503,4
10803,1574,3503,4
10804,1758,3504,5
10805,1758,3504,5
10806,1758,3504,5
10807,313,3503,4
10808,313,3503,4
10809,313,3503,4
10810,1323,3504,5
10811,1323,3504,5
10812,1315,3503,4
10813,305,3503,4
10814,305,3503,4
