MAZ2010,TOTAL_HOUSEHOLDS,TOTAL_GQ
6103,908,0
6104,301,6
6105,357,0
6106,271,0
6107,185,0
6108,0,0
6109,190,0
6110,420,12
6111,309,0
6112,54,0
6113,422,0
6114,444,0
6115,272,0
6116,281,0
6117,546,0
6118,68,0
6119,163,0
6120,836,0
6121,202,0
6122,2,0
6123,317,0
6124,198,0
6125,460,633
6126,168,0
6127,75,0
6128,0,0
6129,423,0
6130,220,0
6131,222,0
6132,244,0
6133,123,0
6134,429,141
6135,215,0
6136,403,59
6137,479,0
6138,275,0
6139,286,0
6140,307,0
6141,596,0
6142,380,0
6143,227,0
6144,7,0
6145,357,0
6146,320,0
6147,207,7
6148,452,0
6149,174,0
6150,264,0
6151,41,0
6152,236,0
6153,242,0
6154,201,0
6155,203,0
6156,51,0
6157,31,0
6158,245,0
6159,149,0
6160,5,0
6161,218,0
6162,205,0
6163,464,0
6164,307,2
6165,209,0
6166,600,0
6167,297,0
6168,418,0
6169,398,0
6170,314,0
6171,257,0
6172,470,0
6173,381,0
6174,164,0
6175,174,0
6176,511,0
6177,445,8
6178,260,0
6179,312,0
6180,76,0
6181,176,0
6182,187,0
6183,385,0
6184,249,0
6185,187,0
6186,153,0
6187,148,0
6188,421,0
6189,84,0
6190,954,0
6191,783,0
6192,163,0
6193,509,0
6194,901,0
6195,163,0
6196,360,0
6197,366,0
6198,711,0
6199,808,0
6200,232,0
6201,405,0
6202,159,0
6203,350,0
6204,91,0
6205,559,0
6206,947,0
6207,667,0
6208,873,0
6209,902,0
6210,264,0
6211,0,0
6212,2,0
6213,112,0
6214,352,0
6215,146,0
6216,792,0
6217,171,0
6218,427,0
6219,618,0
6220,340,0
6221,523,0
6222,324,5
6223,316,0
6224,245,0
6225,141,0
6226,220,0
6227,151,0
6228,295,0
6229,434,8
6230,900,0
6231,280,0
6232,432,0
6233,0,0
6234,0,0
6235,578,0
6236,832,0
6237,500,0
6238,366,0
6239,658,0
6240,344,0
6241,0,0
6242,0,0
6243,0,0
6244,353,0
6245,359,0
6246,375,0
6247,494,0
6248,171,0
6249,445,0
6250,416,0
6251,353,0
6252,381,0
6253,547,0
6254,269,0
6255,249,0
6256,195,6
6257,435,0
6258,295,0
6259,463,0
6260,396,0
6261,769,0
6262,550,0
6263,472,0
6264,387,0
6265,328,0
6266,220,46
6267,286,0
6268,266,0
6269,676,1
6270,286,0
6271,220,0
6272,58,0
6273,320,0
6274,466,0
6275,1,0
6276,163,0
6277,493,0
6278,381,0
6279,317,0
6280,354,0
6281,75,0
6282,311,0
6283,405,0
6284,425,0
6285,189,0
6286,222,0
6287,397,0
6288,260,0
6289,430,0
6290,591,0
6291,258,0
6292,247,0
6293,7,8
6294,0,0
6295,462,0
6296,386,0
6297,340,0
6298,381,0
6299,652,0
6300,309,6
6301,212,0
6302,351,0
6303,559,0
6304,687,0
6305,424,0
6306,640,0
6307,352,0
6308,310,0
6309,1006,0
6310,487,0
6311,354,6
6312,932,205
6313,495,2
6314,225,0
6315,92,0
6316,467,92
6317,213,10
6318,234,0
6319,190,0
6320,575,0
6321,328,0
6322,707,0
6323,345,0
6324,365,0
6325,463,0
6326,475,6
6327,180,0
6328,211,0
6329,91,0
6330,224,0
6331,183,0
6332,261,0
6333,332,0
6334,934,0
6335,290,0
6336,217,7
6337,275,0
6338,265,0
6339,316,0
6340,356,0
6341,1633,0
6342,371,0
6343,311,0
6344,221,0
6345,775,0
6346,354,6
6347,440,0
6348,246,6
6349,373,5
6350,205,0
6351,353,32
6352,11,0
6353,155,0
6354,0,0
6355,160,0
6356,889,0
6357,177,0
6358,177,0
6359,166,0
6360,441,0
6361,546,0
6362,792,0
6363,808,0
6364,454,0
6365,358,0
6366,477,0
6367,758,0
6368,238,0
6369,307,0
6370,132,0
6371,589,0
6372,0,0
6373,0,0
6374,433,0
6375,577,0
6376,934,0
6377,666,0
6378,789,0
6379,472,0
6380,0,0
6381,0,0
6382,0,0
6383,0,0
6384,422,0
6385,374,0
6386,773,0
6387,265,0
6388,498,0
6389,311,0
6390,297,0
6391,426,0
6392,1086,4
6393,211,0
6394,555,0
6395,1125,0
6396,561,0
6397,229,0
6398,255,0
6399,333,4
6400,330,0
6401,313,0
6402,206,3
6403,205,0
6404,221,0
6405,340,0
6406,242,0
6407,187,0
6408,0,0
6409,165,0
6410,135,0
6411,353,6
6412,83,0
6413,275,0
6414,223,5
6415,183,0
6416,43,0
6417,1,0
6418,231,0
6419,197,0
6420,274,2
6421,257,0
6422,226,4
6423,668,0
6424,231,0
6425,330,7
6426,283,0
6427,156,0
6428,158,0
6429,270,0
6430,289,0
6431,202,0
6432,494,0
6433,845,84
6434,230,0
6435,311,9
6436,309,0
6437,241,0
6438,308,0
6439,157,0
6440,258,0
6441,336,0
6442,275,11
6443,242,0
6444,228,0
6445,414,38
6446,565,219
6447,366,0
6448,788,0
6449,0,0
6450,615,0
6451,196,0
6452,262,0
6453,0,0
6454,487,0
6455,374,0
6456,237,0
6457,177,0
6458,541,0
6459,301,79
6460,232,0
6461,447,0
6462,178,3
6463,243,0
6464,223,0
6465,345,0
6466,339,0
6467,186,0
6468,274,10
6469,241,0
6470,148,0
6471,332,1
6472,494,0
6473,306,0
6474,680,0
6475,434,0
6476,462,0
6477,394,0
6478,1300,0
6479,88,0
6480,811,0
6481,680,0
6482,1407,0
6483,813,0
6484,634,0
6485,678,0
6486,862,0
6487,293,0
6488,299,0
6489,136,0
6490,1299,0
6491,1836,0
6492,155,0
6493,295,0
6494,166,0
6495,291,0
6496,358,0
6497,176,2
6498,165,0
6499,246,0
6500,201,0
6501,290,7
6502,160,0
6503,175,0
6504,104,0
6505,141,0
6506,348,26
6507,408,1
6508,277,0
6509,333,0
6510,589,0
6511,338,0
6512,120,0
6513,214,11
6514,739,0
6515,179,0
6516,336,0
6517,207,0
6518,229,0
6519,279,5
6520,241,0
6521,226,0
6522,210,7
6523,320,0
6524,242,0
6525,241,0
6526,260,4
6527,316,5
6528,781,0
6529,443,0
6530,209,0
6531,451,0
6532,328,0
6533,107,0
6534,27,0
6535,843,4
6536,510,0
6537,68,0
6538,0,0
6539,555,1
6540,362,0
6541,466,0
6542,637,0
6543,384,0
6544,921,0
6545,593,0
6546,474,0
6547,720,0
6548,285,0
6549,1551,0
6550,1277,0
6551,1260,0
6552,1125,0
6553,204,0
6554,1868,0
6555,44,0
6556,535,0
6557,1400,0
6558,363,0
6559,425,0
6560,239,0
6561,74,0
6562,250,0
6563,32,0
6564,136,0
6565,374,0
6566,484,0
6567,343,0
6568,435,0
6569,370,0
6570,436,0
6571,457,0
6572,908,0
6573,351,0
6574,539,0
6575,692,0
6576,382,0
6577,370,0
6578,1112,0
6579,277,0
6580,507,0
6581,4,0
6582,55,0
6583,119,0
6584,411,0
6585,566,0
6586,315,0
6587,472,0
6588,778,0
6589,541,0
6590,471,0
6591,328,6
6592,387,0
6593,738,0
6594,701,0
6595,784,0
6596,427,0
6597,405,0
6598,303,4
6599,201,0
6600,201,0
6601,533,4
6602,298,0
6603,579,0
6604,751,0
6605,468,6
6606,644,0
6607,357,104
6608,129,241
6609,470,0
6610,475,0
6611,271,0
6612,239,0
6613,335,3
6614,308,3
6615,207,7
6616,216,0
6617,347,5
6618,232,0
6619,236,0
6620,471,0
6621,188,0
6622,145,0
6623,141,0
6624,273,0
6625,190,0
6626,159,3
6627,175,0
6628,217,0
6629,366,0
6630,205,0
6631,308,0
6632,163,0
6633,335,0
6634,170,0
6635,167,0
6636,196,0
6637,167,5
6638,220,0
6639,199,0
6640,331,0
6641,296,0
6642,324,0
6643,333,0
6644,182,0
6645,214,0
6646,238,0
6647,248,2
6648,191,0
6649,265,0
6650,187,0
6651,270,0
6652,210,0
6653,356,0
6654,81,0
6655,241,92
6656,198,0
6657,282,0
6658,526,18
6659,344,0
6660,314,0
6661,400,0
6662,290,0
6663,351,7
6664,277,0
6665,193,0
6666,409,0
6667,292,3
6668,389,0
6669,277,0
6670,502,0
6671,179,0
6672,169,0
6673,329,0
6674,27,0
6675,44,0
6676,610,0
6677,272,0
6678,308,0
6679,237,0
6680,388,0
6681,218,0
6682,252,30
6683,0,0
6684,33,1
6685,45,0
6686,0,22
6687,0,0
6688,457,0
6689,484,0
6690,123,1
6691,345,0
6692,475,0
6693,671,2
6694,539,0
6695,625,0
6696,683,35
6697,76,0
6698,0,0
6699,0,0
6700,205,0
6701,306,0
6702,140,0
6703,0,0
6704,432,0
6705,636,0
6706,269,0
6707,190,0
6708,242,0
6709,0,0
6710,219,0
6711,0,0
6712,0,0
6713,2,0
6714,0,0
6715,191,0
6716,1,0
6717,1,0
6718,285,0
6719,719,0
6720,190,0
6721,238,0
6722,161,0
6723,214,0
6724,294,0
6725,340,0
6726,106,0
6727,148,0
6728,197,0
6729,176,0
6730,543,0
6731,199,0
6732,281,0
6733,351,0
6734,0,0
6735,442,0
6736,0,0
6737,207,0
6738,205,7
6739,589,41
6740,248,0
6741,262,0
6742,300,0
6743,418,0
6744,190,0
6745,256,0
6746,0,0
6747,0,0
6748,0,0
6749,0,0
6750,0,0
6751,0,0
6752,106,0
6753,140,0
6754,199,0
6755,21,0
6756,301,0
6757,116,0
6758,258,0
6759,252,0
6760,156,0
6761,336,4
6762,259,4
6763,139,0
6764,0,0
6765,44,0
6766,68,0
6767,130,0
6768,58,39
6769,149,0
6770,172,0
6771,220,0
6772,592,8
6773,671,2
6774,150,0
6775,888,0
6776,68,0
6777,16,0
6778,278,0
6779,0,0
6780,4,0
6781,278,0
6782,78,0
6783,19,0
6784,156,0
6785,197,0
6786,344,0
6787,455,0
6788,539,0
6789,288,0
6790,315,0
6791,254,0
6792,343,0
6793,296,0
6794,126,0
6795,235,0
6796,288,0
6797,421,0
6798,458,0
6799,216,0
6800,381,5
6801,175,0
6802,300,23
6803,256,0
6804,561,0
6805,544,0
6806,426,0
6807,251,0
6808,71,11
6809,338,0
6810,56,0
6811,77,0
6812,62,0
6813,313,0
6814,189,0
6815,160,0
6816,115,0
6817,54,0
6818,0,0
6819,501,747
6820,164,9
6821,1009,0
6822,22,0
6823,0,0
6824,928,0
6825,0,0
6826,1043,0
6827,439,0
6828,615,0
6829,1058,0
6830,224,0
6831,940,0
6832,436,0
6833,517,0
6834,336,0
6835,494,0
6836,384,0
6837,329,0
6838,706,0
6839,359,0
6840,188,0
6841,178,0
6842,41,0
6843,402,0
6844,240,0
6845,432,0
6846,0,0
6847,0,0
6848,169,0
6849,94,0
6850,968,0
6851,261,0
6852,749,0
6853,517,0
6854,977,0
6855,525,0
6856,225,0
6857,218,0
6858,324,21
6859,128,0
6860,124,0
6861,163,0
6862,359,0
6863,173,0
6864,691,0
6865,422,0
6866,320,0
6867,254,0
6868,294,0
6869,693,0
6870,494,0
6871,345,6
6872,179,0
6873,707,0
6874,1528,0
6875,506,0
6876,274,0
6877,490,0
6878,437,0
6879,316,0
6880,156,0
6881,274,335
6882,662,0
6883,644,0
6884,147,0
6885,45,0
6886,0,0
6887,544,0
6888,253,0
6889,0,0
6890,696,0
6891,1012,0
6892,15,0
6893,120,0
6894,0,0
6895,0,0
6896,2,0
6897,0,0
6898,128,0
6899,258,0
6900,299,0
6901,17,0
6902,2,0
6903,0,0
6904,0,0
6905,892,4
6906,5,0
6907,98,0
6908,95,0
6909,188,0
6910,27,0
6911,83,0
6912,343,3
6913,152,0
6914,0,0
6915,165,0
6916,301,1
6917,420,0
6918,109,0
6919,479,0
6920,256,0
6921,44,0
6922,10,0
6923,0,0
6924,132,14
6925,312,9
6926,249,0
6927,578,0
6928,232,0
6929,349,0
6930,193,0
6931,445,0
6932,534,0
6933,494,0
6934,291,0
6935,119,0
6936,71,44
6937,94,0
6938,95,1320
6939,146,0
6940,302,0
6941,437,11
6942,182,0
6943,238,0
6944,326,0
6945,197,0
6946,140,0
6947,239,0
6948,119,0
6949,89,0
6950,145,0
6951,351,0
6952,313,6
6953,456,0
6954,201,2
6955,213,0
6956,174,0
6957,173,0
6958,109,0
6959,204,0
6960,235,6
6961,223,0
6962,186,0
6963,187,0
6964,388,0
6965,127,6
6966,30,0
6967,33,0
6968,252,0
6969,181,0
6970,200,0
6971,305,7
6972,247,11
6973,300,2
6974,15,0
6975,216,0
6976,475,0
6977,612,2
6978,364,0
6979,384,13
6980,347,0
6981,280,6
6982,227,0
6983,292,0
6984,251,0
6985,351,0
6986,226,0
6987,417,0
6988,15,0
6989,290,0
6990,0,0
6991,78,0
6992,0,0
6993,629,0
6994,245,0
6995,761,0
6996,0,0
6997,0,0
6998,0,0
6999,268,0
7000,442,0
7001,736,0
7002,258,0
7003,361,0
7004,249,0
7005,201,0
7006,786,0
7007,261,0
7008,195,0
7009,198,2
7010,278,0
7011,385,0
7012,678,2
7013,372,0
7014,540,0
7015,0,0
7016,762,0
7017,485,0
7018,0,0
7019,187,0
7020,0,0
7021,517,0
7022,448,0
7023,477,0
7024,317,0
7025,425,0
7026,177,0
7027,899,2
7028,250,0
7029,193,0
7030,153,0
7031,209,0
7032,283,88
7033,0,0
7034,347,0
7035,129,0
7036,200,0
7037,153,0
7038,165,0
7039,214,0
7040,186,0
7041,148,0
7042,177,0
7043,202,0
7044,0,0
7045,138,0
7046,150,0
7047,256,0
7048,263,2
7049,512,128
7050,311,0
7051,134,0
7052,410,0
7053,131,0
7054,306,6
7055,318,0
7056,253,0
7057,58,2
7058,628,80
7059,147,0
7060,120,1
7061,380,0
7062,411,0
7063,296,0
7064,687,5
7065,1,227
7066,4,0
7067,272,0
7068,67,0
7069,567,2
7070,380,0
7071,716,0
7072,863,0
7073,390,0
7074,381,0
7075,101,0
7076,221,0
7077,374,0
7078,243,0
7079,357,0
7080,446,0
7081,286,0
7082,388,0
7083,334,0
7084,535,0
7085,537,34
7086,6,0
7087,252,0
7088,457,0
7089,191,0
7090,137,0
7091,133,0
7092,398,0
7093,608,0
7094,303,0
7095,236,0
7096,196,0
7097,366,0
7098,1254,1
7099,1216,20
7100,0,0
7101,166,0
7102,228,0
7103,227,0
7104,305,0
7105,325,0
7106,763,0
7107,235,35
7108,185,0
7109,214,0
7110,444,0
7111,631,36
7112,424,0
7113,223,0
7114,424,0
7115,436,0
7116,268,7
7117,230,41
7118,212,0
7119,215,0
7120,432,4
7121,132,0
7122,348,0
7123,318,0
7124,429,0
7125,194,0
7126,572,0
7127,95,0
7128,207,0
7129,575,0
7130,426,0
7131,327,0
7132,706,0
7133,316,0
7134,276,0
7135,299,0
7136,262,0
7137,443,71
7138,3,5
7139,88,0
7140,88,37
7141,162,0
7142,340,0
7143,259,0
7144,173,0
7145,306,9
7146,324,0
7147,556,0
7148,521,151
7149,373,0
7150,121,0
7151,133,0
7152,383,0
7153,383,0
7154,227,0
7155,259,0
7156,268,0
7157,104,0
7158,37,0
7159,463,0
7160,114,0
7161,0,0
7162,196,7
7163,144,0
7164,181,11
7165,131,0
7166,141,0
7167,230,0
7168,175,9
7169,183,0
7170,211,0
7171,83,1
7172,314,0
7173,410,0
7174,391,0
7175,278,0
7176,273,0
7177,324,0
7178,202,0
7179,319,0
7180,158,0
7181,211,0
7182,987,0
7183,530,0
7184,419,0
7185,309,4
7186,325,0
7187,662,0
7188,443,0
7189,270,0
7190,44,0
7191,144,0
7192,139,0
7193,279,0
7194,189,0
7195,156,0
7196,539,0
7197,220,0
7198,539,180
7199,444,0
7200,902,0
7201,612,0
7202,406,0
7203,411,0
7204,338,0
7205,0,0
7206,105,0
7207,309,3
7208,264,5
7209,142,6
7210,225,121
7211,1,0
7212,242,0
7213,260,0
7214,209,0
7215,166,0
7216,284,0
7217,554,0
7218,295,6
7219,482,0
7220,482,0
7221,204,0
7222,1291,0
7223,551,0
7224,250,0
7225,322,0
7226,289,0
7227,380,6
7228,428,0
7229,289,0
7230,347,0
7231,164,0
7232,206,6
7233,206,10
7234,356,0
7235,774,0
7236,282,0
7237,1420,0
7238,493,0
7239,191,0
7240,251,0
7241,293,0
7242,186,0
7243,289,0
7244,960,292
7245,334,0
7246,275,14
7247,798,0
7248,903,184
7249,348,0
7250,287,0
7251,402,0
7252,566,0
7253,685,0
7254,123,0
7255,269,0
7256,264,0
7257,194,0
7258,202,0
7259,244,0
7260,307,0
7261,209,5
7262,361,0
7263,226,0
7264,153,0
7265,109,0
7266,0,0
7267,0,0
7268,550,0
7269,0,0
7270,229,0
7271,912,0
7272,338,0
7273,378,9
7274,407,4
7275,508,9
7276,602,0
7277,1012,0
7278,435,0
7279,550,0
7280,274,0
7281,0,0
7282,3,0
7283,0,0
7284,384,0
7285,566,0
7286,591,0
7287,0,0
7288,934,0
7289,1123,6
7290,355,0
7291,526,0
7292,466,0
7293,1240,0
7294,1474,0
7295,559,0
7296,223,0
7297,506,0
7298,164,0
7299,463,90
7300,711,4
7301,157,0
7302,463,7
7303,516,0
7304,371,0
7305,592,0
7306,165,0
7307,586,0
7308,1218,0
7309,465,0
7310,691,144
7311,370,0
7312,581,0
7313,352,0
7314,284,5
7315,200,0
7316,1362,55
7317,225,0
7318,350,0
7319,1454,0
7320,255,0
7321,224,0
7322,1110,0
7323,1302,0
7324,271,0
7325,345,0
7326,238,0
7327,256,0
7328,312,0
7329,462,2
7330,294,0
7331,369,0
7332,1436,0
7333,254,0
7334,370,0
7335,351,0
7336,250,0
7337,182,0
7338,523,9
7339,348,5
7340,174,0
7341,186,7
7342,298,0
7343,303,0
7344,555,0
7345,360,3
7346,195,0
7347,152,0
7348,253,0
7349,192,0
7350,786,0
7351,400,0
7352,224,0
7353,261,0
7354,234,5
7355,333,95
7356,318,0
7357,249,0
7358,511,7
7359,291,0
7360,366,4
7361,321,0
7362,704,0
7363,792,4
7364,256,0
7365,198,0
7366,206,0
7367,195,0
7368,200,2
7369,201,0
7370,466,0
7371,430,5
7372,424,4
7373,491,0
7374,248,0
7375,34,0
7376,248,0
7377,178,0
7378,210,97
7379,518,0
7380,171,0
7381,884,0
7382,1290,0
7383,162,0
7384,844,35
7385,258,0
7386,1102,0
7387,480,0
7388,11,3268
7389,257,0
7390,263,0
7391,142,0
7392,192,0
7393,372,0
7394,300,0
7395,166,1
7396,288,0
7397,262,0
7398,165,0
7399,295,0
7400,331,1
7401,70,0
7402,230,6
7403,242,2
7404,356,0
7405,330,0
7406,438,27
7407,694,0
7408,202,0
7409,2,0
7410,0,0
7411,2,0
7412,187,0
7413,21,0
7414,0,0
7415,0,0
7416,234,0
7417,145,0
7418,171,0
7419,223,0
7420,390,14
7421,671,15
7422,111,32
7423,419,0
7424,346,0
7425,136,0
7426,216,0
7427,299,0
7428,297,0
7429,215,0
7430,194,0
7431,242,0
7432,228,0
7433,0,0
7434,0,0
7435,0,0
7436,1,207
7437,412,0
7438,226,0
7439,150,0
7440,385,0
7441,163,0
7442,254,0
7443,209,0
7444,0,0
7445,3,0
7446,5,0
7447,1,0
7448,0,0
7449,0,0
7450,218,0
7451,88,0
7452,240,51
7453,516,0
7454,125,0
7455,255,0
7456,560,0
7457,421,0
7458,175,0
7459,250,0
7460,257,0
7461,310,0
7462,305,0
7463,227,0
7464,459,0
7465,649,120
7466,446,0
7467,654,0
7468,721,5
7469,2,0
7470,0,0
7471,0,0
7472,244,0
7473,0,0
7474,0,0
7475,50,0
7476,297,0
7477,255,0
7478,5,0
7479,0,0
7480,208,0
7481,302,0
7482,0,0
7483,217,0
7484,144,0
7485,231,0
7486,109,0
7487,226,5
7488,0,0
7489,374,0
7490,212,0
7491,0,0
7492,0,0
7493,259,22
7494,126,0
7495,168,0
7496,190,10
7497,355,8
7498,266,0
7499,296,0
7500,71,0
7501,109,0
7502,0,0
7503,53,0
7504,0,0
7505,374,0
7506,96,18
7507,312,0
7508,0,0
7509,416,0
7510,0,0
7511,61,0
7512,251,0
7513,602,0
7514,263,0
7515,49,0
7516,531,0
7517,368,0
7518,372,0
7519,54,0
7520,0,0
7521,223,0
7522,280,0
7523,0,0
7524,0,0
7525,160,0
7526,644,0
7527,847,75
7528,0,0
7529,329,0
7530,88,0
7531,133,0
7532,115,0
7533,64,0
7534,122,0
7535,189,0
7536,197,0
7537,772,0
7538,26,0
7539,0,0
7540,18,0
7541,414,0
7542,226,0
7543,24,0
7544,0,0
7545,42,0
7546,309,0
7547,213,0
7548,0,0
7549,101,0
7550,0,0
7551,0,0
7552,720,0
7553,222,0
7554,103,0
7555,66,0
7556,96,0
7557,0,0
7558,69,0
7559,0,0
7560,0,0
7561,102,8
7562,152,0
7563,335,0
7564,0,0
7565,9,0
7566,1,0
7567,0,0
7568,0,0
7569,1009,0
7570,269,0
7571,452,0
7572,235,0
7573,373,6
7574,12,0
7575,0,0
7576,10,0
7577,0,0
7578,231,0
7579,446,0
7580,54,0
7581,231,0
7582,828,0
7583,94,0
7584,688,0
7585,235,49
7586,46,0
7587,163,0
7588,1,0
7589,45,0
7590,164,0
7591,7,0
7592,37,7
7593,359,0
7594,0,0
7595,19,23
7596,930,0
7597,316,0
7598,189,0
7599,8,0
7600,0,0
7601,138,0
7602,142,0
7603,115,0
7604,135,0
7605,130,0
7606,168,0
7607,24,0
7608,635,0
7609,323,0
7610,113,0
7611,186,0
7612,116,0
7613,99,0
7614,1,0
7615,140,4
7616,1,0
7617,520,0
7618,225,0
7619,465,0
7620,450,0
7621,207,0
7622,89,0
7623,136,0
7624,481,0
7625,462,0
7626,41,0
7627,0,0
7628,308,0
7629,0,0
7630,0,0
7631,0,0
7632,67,0
7633,0,0
7634,608,0
7635,523,0
7636,67,0
7637,261,0
7638,0,0
7639,0,0
7640,89,0
7641,24,0
7642,0,0
7643,259,0
7644,153,0
7645,93,0
7646,49,0
7647,5,0
7648,189,0
7649,63,0
7650,11,0
7651,0,0
7652,88,0
7653,0,0
7654,0,0
7655,220,0
7656,38,0
7657,76,0
7658,150,0
7659,144,0
7660,85,0
7661,14,0
7662,0,0
7663,436,0
7664,152,0
7665,351,15
7666,0,0
7667,19,0
7668,0,0
7669,175,0
7670,101,0
7671,108,0
7672,780,0
7673,216,0
7674,61,0
7675,42,0
7676,96,26
7677,26,0
7678,429,0
7679,516,0
7680,130,0
7681,25,0
7682,79,0
7683,174,0
7684,91,0
7685,40,0
7686,0,0
7687,1,0
7688,342,0
7689,48,0
7690,56,0
7691,51,0
7692,26,0
7693,66,0
7694,107,0
7695,69,0
7696,72,0
7697,108,0
7698,61,0
7699,120,0
7700,63,0
7701,51,0
7702,57,0
7703,135,0
7704,117,0
7705,34,0
7706,0,0
7707,47,8
7708,0,0
7709,167,0
7710,240,0
7711,22,0
7712,163,0
7713,80,0
7714,175,0
7715,0,0
7716,0,0
7717,0,0
7718,178,0
7719,42,78
7720,0,0
7721,0,0
7722,42,0
7723,267,0
7724,101,0
7725,0,0
7726,0,0
7727,0,0
7728,525,56
7729,8,0
7730,81,0
7731,0,0
7732,0,0
7733,545,0
7734,0,0
7735,0,0
7736,127,0
7737,449,0
7738,594,0
7739,0,0
7740,116,0
7741,430,0
7742,0,0
7743,90,0
7744,17,0
7745,117,0
7746,0,0
7747,195,0
7748,0,0
7749,81,0
7750,0,0
7751,3,0
7752,476,0
7753,386,0
7754,41,0
7755,0,0
7756,525,0
7757,0,0
7758,139,0
7759,216,0
7760,89,0
7761,0,0
7762,0,0
7763,125,0
7764,194,0
7765,411,0
7766,637,0
7767,322,0
7768,422,0
7769,134,0
7770,0,0
7771,262,0
7772,403,0
7773,1083,0
7774,237,0
7775,0,0
7776,167,0
7777,131,0
7778,313,0
7779,0,280
7780,0,0
7781,0,0
7782,475,0
7783,74,0
7784,0,0
7785,156,0
7786,131,0
7787,0,0
7788,379,0
7789,32,0
7790,22,0
7791,163,0
7792,149,0
7793,389,0
7794,328,0
7795,14,0
7796,50,0
7797,0,0
7798,0,136
7799,0,0
7800,72,0
7801,25,0
7802,281,0
7803,21,0
7804,0,0
7805,55,0
7806,0,0
7807,102,54
7808,0,0
7809,274,0
7810,546,0
7811,29,0
7812,65,0
7813,0,0
7814,494,0
7815,0,0
7816,191,0
7817,0,0
7818,0,0
7819,0,0
7820,106,0
7821,295,130
7822,0,0
7823,7,0
7824,56,0
7825,164,0
7826,0,0
7827,517,0
7828,1202,0
7829,102,0
7830,2125,15
7831,460,0
7832,407,0
7833,337,0
7834,212,0
7835,747,9
7836,27,0
7837,480,0
7838,279,0
7839,513,0
7840,0,0
7841,10,0
7842,0,0
7843,1,0
7844,44,0
7845,83,0
7846,3,0
7847,6,0
7848,81,0
7849,0,0
7850,86,0
7851,0,0
7852,196,0
7853,290,0
7854,0,0
7855,0,0
7856,140,0
7857,177,0
7858,426,78
7859,293,0
7860,0,122
7861,510,0
7862,873,0
7863,456,29
7864,466,0
7865,307,0
7866,251,0
7867,0,0
7868,252,0
7869,0,0
7870,0,0
7871,0,0
7872,268,0
7873,182,0
7874,339,0
7875,16,0
7876,0,0
7877,0,0
7878,0,0
7879,0,0
7880,32,0
7881,0,0
7882,0,26
7883,0,0
7884,418,6
7885,4,0
7886,0,0
7887,0,0
7888,5,222
7889,0,207
7890,0,0
7891,0,0
7892,0,0
7893,0,0
7894,0,0
7895,0,0
7896,2,0
7897,0,0
7898,0,0
7899,356,0
7900,0,0
7901,166,0
7902,213,56
7903,101,0
7904,129,0
7905,35,0
7906,47,0
7907,783,0
7908,304,0
7909,214,0
7910,0,12
7911,0,0
7912,0,0
7913,74,0
7914,65,0
7915,173,0
7916,0,0
7917,0,0
7918,0,0
7919,3,0
7920,66,0
7921,52,0
7922,51,0
7923,86,16
7924,0,0
7925,0,0
7926,57,0
7927,61,10
7928,14,0
7929,0,0
7930,1,0
7931,79,0
7932,9,0
7933,0,0
7934,0,0
7935,305,0
7936,76,0
7937,0,0
7938,0,0
7939,0,672
7940,0,0
7941,92,0
7942,0,0
7943,422,0
7944,11,205
7945,305,0
7946,0,0
7947,0,0
7948,0,0
7949,0,0
7950,155,217
7951,0,0
7952,0,0
7953,0,0
7954,0,0
7955,0,0
7956,0,0
7957,88,0
7958,223,0
7959,336,6
7960,0,0
7961,0,0
7962,0,0
7963,0,0
7964,138,0
7965,9,0
7966,5,0
7967,137,133
7968,2,0
7969,0,0
7970,178,0
7971,26,24
7972,0,0
7973,15,0
7974,0,0
7975,5,0
7976,0,0
7977,157,0
7978,258,0
7979,0,0
7980,0,0
7981,0,0
7982,0,0
7983,0,0
7984,19,0
7985,20,75
7986,131,0
7987,0,0
7988,108,0
7989,126,0
7990,325,0
7991,0,0
7992,5,0
7993,0,0
7994,35,0
7995,15,0
7996,198,0
7997,212,0
7998,13,0
7999,381,0
8000,57,0
8001,0,0
8002,224,0
8003,378,0
8004,0,0
8005,0,0
8006,5,0
8007,288,0
8008,0,0
8009,90,0
8010,196,0
8011,0,0
8012,64,0
8013,0,0
8014,3,0
8015,0,0
8016,55,176
8017,0,0
8018,20,0
8019,230,0
8020,0,0
8021,0,0
8022,0,0
8023,340,0
8024,0,0
8025,0,0
8026,113,0
8027,0,387
8028,353,0
8029,24,0
8030,0,0
8031,35,0
8032,36,0
8033,56,0
8034,54,0
8035,24,0
8036,48,0
8037,0,0
8038,72,0
8039,0,0
8040,71,0
8041,338,0
8042,35,0
8043,121,0
8044,65,0
8045,28,0
8046,0,1865
8047,89,6
8048,246,0
8049,73,0
8050,166,0
8051,0,0
8052,124,0
8053,100,0
8054,106,0
8055,41,0
8056,481,0
8057,0,0
8058,0,0
8059,175,28
8060,382,100
8061,61,0
8062,87,0
8063,135,0
8064,0,0
8065,0,0
8066,0,0
8067,0,0
8068,156,0
8069,14,0
8070,0,7
8071,53,0
8072,31,0
8073,17,0
8074,87,0
8075,80,0
8076,6,0
8077,110,0
8078,185,0
8079,48,0
8080,346,0
8081,0,0
8082,24,0
8083,314,0
8084,27,0
8085,86,0
8086,4,0
8087,0,0
8088,405,0
8089,0,17
8090,19,0
8091,0,0
