mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres,geoSRate,geoSRateNm
9179,717,166,472,0,0,0,0,0,0,0,0,3,0,0,0,17,20,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.34,0.53,6.08,0.12,1,1,1,946357.61,728020,65.69,0,0,0,1,1
9180,722,111,337,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.01,0.44,6.86,0.02,1,1,1,951165.92,726319.86,61.5,0,0,0,1,1
9181,719,221,675,0,0,10,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.3,2.78,5.98,0.27,1,1,1,948887.5,726633.73,100.04,0,0,0,1,1
9182,718,172,524,0,0,15,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.71,2.89,4.32,0.25,1,1,1,946432.66,726602.17,75.12,0,0,0,1,1
9183,683,164,329,0,0,8,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.16,0.44,4.84,0.03,1,1,1,944133.08,726575.79,86.07,0,0,0,1,1
9184,682,1473,2734,0,0,1,0,0,0,0,0,10,0,0,5,27,140,0,0,23,559,146,76,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.75,2.54,6.7,0.06,1,1,1,937553.88,726518.48,272.63,0,0,0,1,1
9185,681,389,735,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.61,0.66,5.75,0.03,1,1,1,930646.83,726424.05,177.43,0,0,0,1,1
9186,790,183,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.52,0.45,6.27,0.04,1,1,1,926633.09,726388.82,71.46,0,0,0,1,1
9187,674,344,730,0,0,2,0,0,0,0,0,0,0,1,1,1,19,0,0,0,0,12,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.48,0.95,2.79,0.26,1,1,1,955930.9,725142.69,258.37,0,0,0,1,1
9188,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.01,1.04,6.63,0.02,1,1,1,952246.81,725825.47,34.85,0,0,0,1,1
9189,675,664,1228,0,0,4,0,0,0,0,0,0,0,0,0,2,6,0,0,11,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.06,3.09,6.5,0.2,1,1,1,952900.2,725410.21,64.05,0,0,0,1,1
9190,73,765,1172,0,0,23,0,0,0,0,0,10,0,2,0,43,214,0,0,1,18,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.43,2.16,6.92,0.33,1,1,1,964023.37,909629.97,151.31,0,0,0,1,1
9191,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.5,1.57,4.03,0.23,1,1,1,960922.51,854298.52,86.39,0,0,0,1,1
9192,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,120,30,246,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852,0,0,0,0,0,0,3,3,3,0,0,2,0,0,0,0.4,0,0,0.4,0,2.03,13.07,3.24,1.23,1,2,1,970385.39,866659.5,129.49,560,0,0,1,1
9193,164,0,0,0,0,0,0,0,0,0,0,0,0,60,0,923,34,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.69,13.03,5.64,3.75,1,2,1,949548.53,863863.99,10.51,0,0,0,1,1
9194,176,0,0,0,0,16,0,0,0,0,0,0,0,306,4,444,36,0,0,0,5,16,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.02,14.05,4.77,3.19,1,2,1,951046.65,863805.89,21.39,0,0,0,1,1
9195,231,75,237,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.05,1.53,3.24,0.25,1,1,1,945222.16,856451.25,28.69,0,0,0,1,1
9196,235,0,0,0,0,2,0,0,0,0,0,0,0,0,254,8,32,0,0,0,0,2,0,0,490,0,0,0,116,0,0,0,0,0,0,0,0,0,0,904,0,0,0,0,0,0,3,3,3,0,0,6,0,0,0,10,0,0,10,0,0.38,0.94,1.17,0.06,1,1,1,951455.61,856627.87,297.63,0,0,0,1,1
9197,11,216,457,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,6,3,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.78,2.74,1.34,0.05,1,1,1,957274.91,951437.92,134.97,0,0,0,1,1
9198,10,144,275,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.9,2.87,3.42,0.81,1,1,1,955772.79,957700.11,69.15,0,0,7.190082645,1,1
9199,54,173,317,0,0,2,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,14,6,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.93,2.74,1.58,0.27,1,1,1,953679.7,950138.76,70.9,0,0,0,1,1
9200,889,115,285,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.08,0.54,2.27,0,1,1,1,947384.98,918250.28,85.04,0,0,0,1,1
9201,35,438,1120,0,0,9,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.6,1.22,3.76,0.04,1,1,1,949582.73,925593.12,237.29,0,0,0,1,1
9202,67,127,243,0,0,0,0,0,0,0,0,0,0,0,0,3,62,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.37,4.9,2.67,0.01,1,1,1,960973.84,921315.72,76.22,0,0,0,1,1
9203,66,120,137,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.85,1.42,3.36,0.07,1,1,1,964605.31,924564.47,36.09,0,0,0,1,1
9204,87,171,431,0,0,4,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,48,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.28,0.5,4.97,0.02,1,1,1,959262.7,904895.42,73.91,0,0,0,1,1
9205,114,367,810,0,0,0,0,0,0,0,0,20,0,13,0,13,45,0,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.02,4.81,2.16,0.41,1,1,1,949299.86,889803.5,159.52,0,0,0,1,1
9206,113,0,0,0,11,285,0,0,0,0,0,1000,0,615,35,419,152,0,0,0,6,53,13,0,50,0,0,0,129,0,0,0,0,0,0,0,0,0,0,2768,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11.17,0,1.59,1,2,1,951370.26,893364.99,228.96,0,0,0,1,1
9207,1756,154,428,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,1,0,3,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.75,3.21,8.29,0.29,1,1,1,952118.56,829305.81,42.66,0,0,0,1,1
9208,326,102,387,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.24,2.37,6.75,0.63,1,1,1,944473.41,826866.4,33.11,0,0,0,1,1
9209,335,690,2156,0,0,0,0,0,0,0,0,6,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,27,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.65,1.42,10.44,0.29,1,1,1,941476.32,829367.37,122.64,0,0,0,1,1
9210,386,302,671,0,0,13,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.46,0.88,2.87,0.02,1,1,1,968491.68,813384.58,361.01,0,0,0,1,1
9211,424,273,501,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.33,6.82,7.3,1.49,1,1,1,953943.33,803231.1,15.06,0,0,0,1,1
9212,428,291,662,0,0,10,0,0,0,0,0,0,0,4,4,2,10,0,0,0,176,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.06,1.49,6.34,0.63,1,1,1,944274.61,805829.85,84.53,0,0,0,1,1
9213,458,344,674,0,4,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.85,0.32,3.32,0.04,1,1,1,928010.84,786228.43,165.22,0,0,0,1,1
9214,974,251,509,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,2,47,14,1,14,25,0,0,0,0,0,0,0,0,0,74,0,0,0,0,193,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.66,2.7,3.15,0.13,1,1,1,936787.1,764192.37,85.19,0,0,0,1,1
9215,1445,5,18,0,0,0,0,0,0,0,0,0,0,29,0,7,3,0,0,0,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.91,3.74,3.83,0.61,1,1,1,959204.57,757304.71,17.63,0,0,0,1,1
9216,640,28,57,0,0,6,0,0,0,0,0,1,0,5,0,6,36,0,0,0,98,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.66,3.21,6.52,0.52,1,1,1,959654.66,758703.63,22.96,0,0,0,1,1
9217,984,726,1436,0,0,1,0,0,0,0,0,0,0,1,0,4,32,0,0,0,1,15,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.39,0.61,2.62,0.01,1,1,1,938459.01,752555.77,468.19,0,0,0,1,1
9218,1026,445,900,0,0,17,0,0,0,0,0,0,0,5,0,5,40,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.25,0.39,0.56,0.01,1,1,1,920973.97,816935.5,503.13,0,0,0,1,1
9219,739,1141,3200,0,0,90,0,0,0,0,0,0,0,0,90,0,217,0,0,0,0,397,108,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,1077,0,0,0,0,2500,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.01,0.06,0.03,0,1,1,1,923648.39,828049.79,593.21,0,0,0,1,1
9220,1005,637,1686,0,4,7,0,0,0,0,0,2,0,7,0,14,20,0,0,0,0,20,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.88,0.92,2.2,0.02,1,1,1,908084.43,840635.11,727.36,0,0,0,1,1
9221,1019,593,2077,0,0,16,0,0,0,0,0,0,0,2,0,2,27,0,0,0,8,36,2,0,1,0,0,0,0,0,0,0,0,0,124,0,0,0,0,218,0,0,0,1628,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.6,0.65,4.58,0.01,1,1,1,908226.23,833799.94,335.98,0,0,0,1,1
9222,1119,362,736,0,38,627,0,0,0,0,0,51,0,201,11,223,442,0,0,16,85,157,161,2,14,0,0,0,12,0,0,0,0,0,54,0,0,0,0,2094,0,0,0,0,5,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6.54,0,0.61,1,1,1,908241.86,836541.03,320.56,0,0,0,1,1
9223,922,661,2421,0,0,3,0,0,0,0,0,0,0,0,3,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.8,2.51,14.03,0.98,1,1,1,936599.78,844303.15,102.24,0,0,0,1,1
9224,461,269,462,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.11,0.26,3.33,0,1,1,1,939171,781131.48,174.62,0,0,0,1,1
9225,960,169,315,0,39,0,0,0,0,0,0,0,0,0,1,11,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.92,0.97,4.95,0.14,1,1,1,941199.9,783277.15,46.63,0,0,0,1,1
9226,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,921913.57,929817.88,736.59,0,0,0,1,1
9227,1704,142,354,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.93,1.34,10.4,0.25,1,1,1,760250.11,853127.95,45.13,0,0,0,1,1
9228,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,3,3,3,0,0,2,0,0,0,3.5,0,0,3.5,0,4.41,25.52,7.05,1.38,1,2,1,962922.17,866361.64,9.19,0,0,0,1,1
9229,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,3,3,3,0,0,2,0,0,0,3.5,0,0,3.5,0,3.77,23.51,5.91,1.39,1,2,1,962918.62,865992.16,9.13,0,0,0,1,1
9230,1110,84,186,0,0,0,0,0,0,0,0,0,0,0,0,14,1135,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,0,0,0,0,0,0,3,3,3,0,0,2,0,0,0,3.5,0,0,3.5,0,4.86,24.95,7.7,1.05,1,2,1,964841.54,867572.03,12.52,200,0,0,1,1
9231,1239,0,0,0,0,3,0,0,0,0,0,0,0,0,10,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,3,3,3,0,0,2,0,0,0,0.5,0,0,0.5,0,3.08,22.41,4.5,0.88,1,2,1,966732.16,866752.51,13.25,0,0,0,1,1
9232,16,100,286,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.64,0.13,1.72,0.03,1,1,1,938805.11,958772.92,149.76,0,0,0,1,1
9233,1139,78,222,0,0,1,0,0,0,0,0,0,0,0,0,7,28,0,0,0,14,21,3,0,2,0,0,0,14,0,0,0,0,0,17,0,0,0,0,107,0,0,0,0,0,149,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.82,5.89,4.38,0.38,1,1,1,946545.3,944615.02,54.43,0,0,0,1,1
9234,1142,149,348,0,0,4,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,17,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.13,0.47,0.24,0,1,1,1,953997.52,930309.93,738.04,0,0,0,1,1
9235,100,0,0,0,0,36,0,0,0,0,0,69,0,11,0,250,421,0,0,33,223,45,60,72,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.46,13.15,2.98,1.03,1,2,1,950389.35,912179.89,88.18,395,0,0,1,1
9236,1162,60,104,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2,3.24,3.43,0.58,1,1,1,953944.94,911927.01,39.9,0,0,0,1,1
9237,1173,1194,3010,0,0,18,0,0,0,0,0,0,0,1,2,7,124,0,0,0,4,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.37,1.05,10.15,0.02,1,1,1,946165.84,894165.86,162.72,0,0,0,1,1
9238,949,227,414,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.52,0.07,2.8,0,1,1,1,927735.04,807256.95,223.94,0,0,0,1,1
9239,1408,202,487,0,0,2,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.56,0.41,3.84,0.01,1,1,1,957209.13,781200.03,136.87,0,0,0,1,1
9240,786,1268,2426,0,0,7,0,0,0,0,0,1,0,10,0,8,36,0,0,0,33,40,233,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.82,0.81,5.36,0.02,1,1,1,925008.02,735712.19,414.73,0,0,0,1,1
9241,1240,50,96,0,5,5,0,0,0,0,0,42,0,24,0,0,231,0,0,0,0,0,9,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,3,3,3,0,0,2,0,0,0,0.7,0,0,0.7,0,5.31,25.58,7.67,1.1,1,2,2,966795.86,865716.45,40.12,0,0,0,1,1
9242,1270,0,0,0,8,35,0,0,0,0,0,0,0,0,0,4,1238,0,0,0,2,90,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,0,0,0,0,0,0,3,3,3,0,0,2,0,0,0,0.4,0,0,0.4,0,6.28,19.08,8.56,1.36,1,2,2,966821.39,864223.96,44.76,0,0,0,1,1
9243,1275,674,980,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,97,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5.13,12.4,7.08,1.76,1,2,2,966699.1,861963.39,78.03,0,0,0,1,1
9244,1552,34,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,2,0,0,0,0.1,0,0,0.1,0,1.35,17.99,2.21,0.58,1,2,1,966853.18,868520.57,23.74,0,0,0,1,1
9245,185,0,0,0,0,0,0,0,0,0,0,67,0,0,0,25,577,0,0,5,1,0,0,102,23,0,0,0,17,0,0,0,0,0,0,0,0,0,0,817,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.01,5.88,3.46,0.07,1,1,1,960691.64,864693.16,104.41,0,0,0,1,1
9246,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.99,13.24,4.73,0.73,1,2,1,962133.8,865585.07,11.65,0,0,0,1,1
9247,246,60,146,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.01,1.79,6.19,0.17,1,1,1,966836.85,851676.96,40.47,0,0,0,1,1
9248,1295,13,52,0,0,17,0,0,0,0,0,8,0,0,1,7,22,0,0,0,8,18,5,1,30,0,0,0,0,0,0,0,0,0,13,0,0,0,0,130,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.42,5.15,8.12,0.57,1,1,1,964264.02,850817.81,38.67,0,0,0,1,1
9249,350,319,1072,0,0,2,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.29,1.17,7.36,0.04,1,1,1,940927.52,824909.48,86.14,0,0,0,1,1
9250,1340,174,452,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.87,0.61,5.99,0.01,1,1,1,940637.93,822154.01,60.98,0,0,0,1,1
9251,1490,459,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,3.5,0.55,7.34,0.03,1,1,1,926477.69,861625.76,60.44,0,0,0,1,1
9252,1491,189,437,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,2.92,1.96,6.38,0.13,1,1,1,926344.24,859178.71,25.16,0,0,0,1,1
9253,1492,164,351,0,0,25,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.71,2.3,3.4,0.02,1,1,1,928615.47,858676.51,60.7,0,0,0,1,1
9254,1493,71,159,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1.31,1.98,2.56,0.01,1,1,1,930496.95,859500.23,82.75,0,0,0,1,1
9255,818,1419,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,46,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,4.29,1.78,8.56,0.05,1,1,1,928498,862151.43,155.42,0,0,0,1,1
9256,1294,0,0,0,0,313,0,0,0,0,0,29,0,29,26,106,115,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.68,3.73,2.1,0.42,1,1,1,931085.4,855081.5,36.95,0,0,0,1,1
