MAZ2010,TOTAL_HOUSEHOLDS,TOTAL_GQ
10077,165,0
10078,53,0
10079,29,0
10080,150,0
10081,98,28
10082,0,0
10083,216,0
10084,272,0
10085,35,0
10086,50,0
10087,38,0
10088,133,0
10089,27,0
10090,32,0
10091,33,0
10092,90,0
10093,60,0
10094,59,0
10095,0,0
10096,56,0
10097,156,0
10098,111,6
10099,139,0
10100,216,88
10101,0,0
10102,8,0
10103,69,0
10104,116,0
10105,179,0
10106,0,0
10107,130,0
10108,38,0
10109,23,0
10110,0,0
10111,112,0
10112,152,10
10113,172,0
10114,0,0
10115,1,0
10116,96,0
10117,214,0
10118,65,0
10119,103,0
10120,172,0
10121,16,0
10122,4,0
10123,0,0
10124,25,0
10125,0,0
10126,29,0
10127,71,0
10128,22,0
10129,143,0
10130,95,0
10131,171,0
10132,51,0
10133,48,0
10134,101,0
10135,110,0
10136,72,0
10137,162,0
10138,283,140
10139,45,0
10140,108,0
10141,92,0
10142,75,0
10143,141,0
10144,221,98
10145,121,0
10146,64,0
10147,93,0
10148,62,0
10149,87,0
10150,52,0
10151,116,0
10152,167,0
10153,10,0
10154,131,0
10155,100,0
10156,41,0
10157,86,0
10158,111,0
10159,3,0
10160,0,0
10161,0,0
10162,46,0
10163,50,0
10164,227,0
10165,34,0
10166,96,0
10167,93,0
10168,22,0
10169,138,0
10170,86,0
10171,150,0
10172,92,0
10173,98,0
10174,305,121
10175,226,0
10176,0,0
10177,55,0
10178,0,0
10179,66,0
10180,87,0
10181,84,0
10182,122,0
10183,0,0
10184,93,0
10185,79,0
10186,0,0
10187,0,0
10188,0,0
10189,34,0
10190,0,0
10191,84,0
10192,0,0
10193,0,0
10194,0,0
10195,0,0
10196,0,0
10197,86,0
10198,90,0
10199,68,0
10200,0,0
10201,63,0
10202,52,0
10203,6,0
10204,115,7
10205,0,0
10206,78,0
10207,0,0
10208,39,0
10209,0,0
10210,130,0
10211,60,0
10212,157,0
10213,67,0
10214,102,0
10215,134,0
10216,156,0
10217,154,0
10218,83,0
10219,76,0
10220,75,0
10221,66,0
10222,2,2
10223,79,0
10224,0,0
10225,57,0
10226,135,0
10227,136,0
10228,71,0
10229,0,0
10230,0,0
10231,114,0
10232,0,0
10233,7,0
10234,0,0
10235,135,0
10236,141,0
10237,179,0
10238,159,0
10239,23,0
10240,95,0
10241,70,0
10242,86,0
10243,54,0
10244,62,0
10245,67,0
10246,38,0
10247,28,0
10248,0,0
10249,65,0
10250,0,0
10251,0,0
10252,0,0
10253,114,0
10254,154,0
10255,0,0
10256,133,0
10257,70,0
10258,8,0
10259,9,0
10260,96,0
10261,16,0
10262,96,0
10263,0,0
10264,79,0
10265,0,0
10266,10,0
10267,0,0
10268,84,0
10269,37,0
10270,24,0
10271,79,0
10272,62,0
10273,46,0
10274,51,0
10275,5,0
10276,58,0
10277,89,0
10278,118,0
10279,0,0
10280,91,0
10281,0,0
10282,145,0
10283,0,0
10284,196,0
10285,13,0
10286,0,0
10287,201,0
10288,154,0
10289,0,0
10290,55,0
10291,31,0
10292,35,0
10293,75,0
10294,21,0
10295,16,0
10296,135,0
10297,0,0
10298,17,0
10299,0,0
10300,0,0
10301,222,0
10302,150,0
10303,0,0
10304,648,161
10305,0,0
10306,0,0
10307,236,0
10308,0,0
10309,0,0
10310,0,0
10311,226,6
10312,2,0
10313,108,0
10314,60,0
10315,0,0
10316,36,0
10317,87,0
10318,70,0
10319,0,0
10320,29,0
10321,13,0
10322,21,0
10323,110,0
10324,241,0
10325,159,0
10326,316,0
10327,589,0
10328,235,0
10329,150,0
10330,188,51
10331,72,115
10332,1,0
10333,13,0
10334,0,0
10335,0,0
10336,9,0
10337,0,0
10338,514,38
10339,0,0
10340,0,0
10341,61,72
10342,41,0
10343,238,0
10344,0,0
10345,104,0
10346,200,0
10347,280,23
10348,247,0
10349,114,0
10350,102,0
10351,0,0
10352,129,53
10353,134,0
10354,26,0
10355,153,0
10356,163,0
10357,94,0
10358,0,0
10359,9,0
10360,79,0
10361,0,0
10362,5,0
10363,0,0
10364,4,4
10365,57,0
10366,0,0
10367,20,0
10368,0,0
10369,0,0
10370,218,2
10371,379,0
10372,410,0
10373,152,0
10374,130,0
10375,342,0
10376,70,0
10377,153,0
10378,0,0
10379,8,0
10380,91,0
10381,65,0
10382,0,0
10383,0,0
10384,0,0
10385,0,0
10386,181,0
10387,0,0
10388,68,0
10389,202,0
10390,92,0
10391,0,0
10392,0,0
10393,0,0
10394,17,0
10395,165,133
10396,147,0
10397,149,30
10398,0,0
10399,13,0
10400,0,0
10401,0,0
10402,0,0
10403,0,0
10404,0,0
10405,78,0
10406,0,0
10407,38,0
10408,104,0
10409,236,0
10410,162,0
10411,0,0
10412,16,0
10413,0,0
10414,154,0
10415,128,0
10416,241,0
10417,267,0
10418,223,0
10419,0,0
10420,63,0
10421,0,0
10422,373,0
10423,125,12
10424,0,0
10425,165,0
10426,196,0
10427,0,0
10428,44,0
10429,160,0
10430,15,0
10431,81,0
10432,0,0
10433,0,0
10434,0,0
10435,0,0
10436,58,0
10437,0,0
10438,0,0
10439,0,0
10440,152,0
10441,0,0
10442,0,0
10443,18,0
10444,28,0
10445,0,0
10446,207,0
10447,0,0
10448,0,0
10449,213,0
10450,74,0
10451,214,0
10452,151,0
10453,31,0
10454,102,0
10455,0,0
10456,174,0
10457,123,0
10458,123,0
10459,181,0
10460,59,0
10461,0,0
10462,36,0
10463,100,0
10464,70,0
10465,0,0
10466,428,0
10467,395,0
10468,174,0
10469,18,0
10470,0,0
10471,312,0
10472,0,0
10473,0,0
10474,0,0
10475,0,0
10476,127,0
10477,401,0
10478,385,0
10479,0,0
10480,211,0
10481,132,0
10482,0,0
10483,0,0
10484,118,0
10485,172,0
10486,0,0
10487,218,0
10488,151,0
10489,0,0
10490,116,40
10491,102,0
10492,0,0
10493,41,0
10494,0,0
10495,0,0
10496,31,0
10497,0,0
10498,55,0
10499,0,0
10500,0,0
10501,0,0
10502,279,0
10503,416,0
10504,98,0
10505,0,0
10506,0,0
10507,0,0
10508,91,57
10509,0,0
10510,0,0
10511,0,0
10512,54,0
10513,171,0
10514,0,0
10515,204,0
10516,143,0
10517,334,0
10518,0,0
10519,0,0
10520,0,0
10521,0,0
10522,0,0
10523,246,0
10524,346,0
10525,278,23
10526,252,0
10527,227,3
10528,0,0
10529,403,0
10530,1345,0
10531,0,0
10532,0,0
10533,167,0
10534,599,0
10535,429,0
10536,0,0
10537,329,0
10538,171,0
10539,625,0
10540,346,0
10541,200,0
10542,232,0
10543,0,0
10544,0,0
10545,310,0
10546,194,0
10547,0,0
10548,0,0
10549,10,0
10550,18,0
10551,0,0
10552,0,0
10553,77,0
10554,0,0
10555,0,0
10556,0,0
10557,0,0
10558,0,0
10559,0,0
10560,0,0
10561,0,0
10562,0,0
10563,0,0
10564,0,0
10565,0,0
10566,0,0
10567,1311,0
10568,609,0
10569,1454,0
10570,16,0
10571,0,0
10572,44,0
10573,0,0
10574,92,0
10575,83,0
10576,0,0
10577,184,0
10578,184,0
10579,184,0
10580,117,0
10581,52,0
10582,28,0
10583,0,0
10584,104,0
10585,0,0
10586,0,0
10587,124,0
10588,154,0
10589,135,0
10590,84,0
10591,173,8
10592,93,0
10593,8,0
10594,42,0
10595,52,0
10596,269,0
10597,187,0
10598,0,0
10599,0,0
10600,191,0
10601,0,0
10602,0,0
10603,141,6
10604,205,0
10605,0,0
10606,85,0
10607,0,0
10608,0,0
10609,0,0
10610,0,0
10611,0,0
10612,0,0
10613,5,0
10614,10,0
10615,40,0
10616,121,0
10617,97,0
10618,41,0
10619,53,0
10620,221,0
10621,76,0
10622,82,0
10623,53,0
10624,9,0
10625,3,0
10626,74,0
10627,22,0
10628,44,0
10629,5,3
10630,1,0
10631,0,0
10632,0,0
10633,37,0
10634,0,0
10635,0,0
10636,0,0
10637,0,0
10638,0,0
10639,0,0
10640,0,0
10641,0,0
10642,0,0
10643,0,0
10644,0,0
10645,0,0
10646,27,0
10647,55,0
10648,217,0
10649,0,0
10650,3,0
10651,0,0
10652,0,0
10653,7,0
10654,2,0
10655,36,0
10656,81,0
10657,26,0
10658,39,0
10659,59,0
10660,35,0
10661,0,0
10662,67,0
10663,94,0
10664,53,0
10665,149,4
10666,147,0
10667,4,0
10668,199,0
10669,26,0
10670,0,0
10671,29,0
10672,1,0
10673,60,0
10674,19,0
10675,0,0
10676,0,0
10677,2,0
10678,7,0
10679,0,0
10680,0,0
10681,0,0
10682,4,0
10683,0,0
10684,0,0
10685,9,0
10686,107,17
10687,0,0
10688,18,0
10689,37,3
10690,95,0
10691,158,0
10692,0,0
10693,0,0
10694,0,0
10695,231,0
10696,85,6
10697,20,0
10698,85,0
10699,173,96
10700,0,0
10701,221,0
10702,20,0
10703,50,0
10704,92,0
10705,8,0
10706,0,0
10707,9,0
10708,125,0
10709,91,0
10710,138,5
10711,56,0
10712,140,0
10713,15,0
10714,115,0
10715,234,0
10716,243,0
10717,442,0
10718,219,0
10719,356,0
10720,0,0
10721,0,0
10722,160,0
10723,0,0
10724,107,0
10725,113,0
10726,0,0
10727,39,0
10728,0,0
10729,126,0
10730,88,0
10731,45,0
10732,0,0
10733,11,0
10734,0,0
10735,4,0
10736,30,0
10737,131,0
10738,421,0
10739,110,0
10740,100,0
10741,135,0
10742,165,0
10743,44,0
10744,0,0
10745,0,0
10746,102,0
10747,75,0
10748,136,0
10749,9,0
10750,0,0
10751,0,0
10752,0,0
10753,110,0
10754,150,0
10755,124,0
10756,0,0
10757,0,0
10758,0,0
10759,0,0
10760,0,0
10761,161,0
10762,22,0
10763,100,0
10764,106,0
10765,0,0
10766,58,0
10767,0,0
10768,0,0
10769,11,0
10770,0,0
10771,196,0
10772,113,0
10773,0,0
10774,18,0
10775,0,0
10776,0,0
10777,60,0
10778,98,0
10779,14,0
10780,27,0
10781,53,0
10782,0,0
10783,115,0
10784,55,0
10785,0,0
10786,21,0
10787,0,0
10788,66,0
10789,62,0
10790,1,0
10791,7,0
10792,39,0
10793,102,0
10794,14,0
10795,0,0
10796,96,0
10797,78,3
10798,57,0
10799,98,0
10800,119,0
10801,47,0
10802,56,0
10803,271,0
10804,0,0
10805,11,0
10806,22,0
10807,0,0
10808,0,0
10809,2,0
10810,174,0
10811,0,0
10812,733,0
10813,1,0
10814,0,0
10815,219,0
10816,0,0
10817,19,0
10818,7,0
10819,8,0
10820,729,0
10821,0,0
10822,51,0
10823,122,0
10824,0,0
10825,22,0
10826,43,0
10827,62,0
10828,38,0
10829,30,0
10830,47,0
10831,74,0
10832,31,0
10833,33,0
10834,117,0
10835,119,0
10836,115,0
10837,95,0
10838,476,0
10839,68,0
10840,114,0
10841,60,0
10842,487,0
10843,0,0
10844,105,0
10845,57,0
10846,82,0
10847,289,0
10848,120,0
10849,0,0
10850,127,0
10851,85,0
10852,0,0
10853,68,0
10854,13,0
10855,0,0
10856,0,0
10857,114,0
10858,318,0
10859,12,0
10860,0,0
10861,0,0
10862,200,0
10863,59,0
10864,136,0
10865,0,0
10866,0,0
10867,270,0
10868,101,0
10869,165,0
10870,0,0
10871,162,0
10872,176,0
10873,303,5
10874,324,0
10875,473,105
10876,261,0
10877,81,0
10878,0,0
10879,265,0
10880,293,0
10881,248,0
10882,0,0
10883,83,0
10884,197,0
10885,0,0
10886,192,0
10887,0,0
10888,124,0
10889,259,0
10890,0,0
10891,0,0
10892,208,0
10893,177,0
10894,0,0
10895,0,0
10896,109,0
10897,176,0
10898,166,105
10899,95,0
10900,127,0
10901,7,0
10902,51,0
10903,71,0
10904,84,0
10905,82,0
10906,118,0
10907,211,114
10908,85,0
10909,72,0
10910,22,0
10911,9,0
10912,41,0
10913,20,0
10914,0,0
10915,198,0
10916,44,0
10917,0,0
10918,178,0
10919,7,0
10920,0,0
10921,183,0
10922,20,0
10923,129,0
10924,0,0
10925,3,0
10926,0,0
10927,0,0
10928,132,0
10929,13,0
10930,119,0
10931,83,0
10932,20,0
10933,108,0
10934,215,0
10935,264,0
10936,0,0
10937,0,0
10938,2,0
10939,194,0
10940,31,0
10941,0,0
10942,0,0
10943,133,0
10944,0,0
10945,0,0
10946,0,0
10947,131,0
10948,473,0
10949,149,0
10950,0,0
10951,0,0
10952,0,0
10953,0,0
10954,0,0
10955,38,39
10956,146,0
10957,183,0
10958,0,0
10959,560,0
10960,0,0
10961,0,0
10962,0,0
10963,0,0
10964,376,0
10965,1251,0
10966,0,0
10967,0,0
10968,54,0
10969,0,0
10970,106,0
10971,0,0
10972,0,0
10973,0,0
10974,175,0
10975,451,0
10976,0,0
10977,0,0
10978,0,0
10979,0,0
10980,0,0
10981,0,0
10982,14,0
10983,150,0
10984,7,0
10985,0,0
10986,109,0
10987,20,0
10988,32,0
10989,107,0
10990,165,53
10991,104,0
10992,33,0
10993,10,0
10994,7,0
10995,11,11
10996,18,0
10997,79,0
10998,0,0
10999,106,0
11000,50,0
11001,47,0
11002,44,0
11003,95,0
11004,14,0
11005,109,0
11006,24,0
11007,112,35
11008,0,0
11009,84,0
11010,0,0
11011,19,0
11012,239,0
11013,12,0
11014,23,0
11015,253,0
11016,163,0
11017,433,0
11018,0,0
11019,46,0
11020,0,0
11021,107,0
11022,0,0
11023,125,0
11024,34,0
11025,49,0
11026,139,24
11027,7,0
11028,0,0
11029,3,0
11030,3,0
11031,9,0
11032,9,0
11033,279,0
11034,0,0
11035,67,0
11036,53,0
11037,40,0
11038,535,0
11039,265,0
11040,0,0
11041,169,8
11042,152,0
11043,116,0
11044,0,0
11045,306,0
11046,273,0
11047,17,0
11048,0,0
11049,51,0
11050,0,0
11051,0,0
11052,139,0
11053,131,0
11054,0,0
11055,106,0
11056,207,0
11057,0,0
11058,103,6
11059,82,0
11060,245,118
11061,0,0
11062,50,0
11063,47,0
11064,0,0
11065,138,0
11066,0,0
11067,64,0
11068,201,0
11069,402,0
11070,254,0
11071,127,0
11072,0,0
11073,197,0
11074,0,0
11075,0,0
11076,2,0
11077,89,0
11078,309,0
11079,0,0
11080,0,0
11081,277,0
11082,0,0
11083,0,0
11084,36,0
11085,68,0
11086,40,0
11087,1,0
11088,114,0
11089,20,0
11090,85,0
11091,170,0
11092,1,0
11093,0,0
11094,0,0
11095,5,0
11096,181,0
11097,178,0
11098,0,0
11099,0,0
11100,107,0
11101,0,0
11102,0,0
11103,0,0
11104,128,0
11105,0,0
11106,0,0
11107,0,0
11108,348,0
11109,298,0
11110,407,0
11111,0,0
11112,0,0
11113,0,0
11114,8,0
11115,0,0
11116,0,0
11117,101,0
11118,174,0
11119,0,0
11120,37,0
11121,0,0
11122,0,0
11123,9,0
11124,0,0
11125,25,0
11126,183,0
11127,0,0
11128,368,0
11129,93,0
11130,0,0
11131,11,0
11132,446,0
11133,0,0
11134,377,64
11135,7,0
11136,0,0
11137,0,0
11138,15,0
11139,10,0
11140,0,0
11141,120,0
11142,0,0
11143,0,0
11144,0,0
11145,0,0
11146,0,0
11147,0,0
11148,0,0
11149,0,0
11150,47,0
11151,18,0
11152,203,0
11153,0,0
11154,0,0
11155,257,0
11156,0,0
11157,0,0
11158,0,0
11159,147,0
11160,174,0
11161,630,0
11162,27,0
11163,308,0
11164,0,0
11165,193,0
11166,0,0
11167,133,0
11168,152,0
11169,37,0
11170,105,0
11171,109,0
11172,225,0
11173,148,0
11174,105,0
11175,0,0
11176,90,0
11177,209,0
11178,252,0
11179,138,0
11180,210,0
11181,0,0
11182,64,0
11183,92,0
11184,133,0
11185,0,0
11186,109,0
11187,151,0
11188,202,0
11189,309,0
11190,215,0
11191,142,0
11192,0,0
11193,0,0
11194,86,0
11195,0,0
11196,190,0
11197,80,0
11198,0,0
11199,377,0
11200,75,0
11201,0,0
11202,0,0
11203,0,0
11204,143,0
11205,55,0
11206,29,0
11207,227,0
11208,260,0
11209,209,0
11210,71,0
11211,114,0
11212,0,0
11213,194,176
11214,0,0
11215,102,0
11216,0,0
11217,85,0
11218,61,0
11219,0,0
11220,0,0
11221,0,0
11222,0,0
11223,0,0
11224,0,0
11225,0,0
11226,0,0
11227,0,0
11228,49,0
11229,50,0
11230,164,0
11231,33,0
11232,0,0
11233,169,0
11234,119,166
11235,0,0
11236,2,0
11237,42,0
11238,0,0
11239,0,0
11240,574,0
11241,0,0
11242,172,0
11243,0,0
11244,0,0
11245,108,0
11246,90,0
11247,158,0
11248,187,0
11249,44,0
11250,156,0
11251,250,0
11252,0,0
11253,0,0
11254,0,0
11255,0,0
11256,0,0
11257,69,0
11258,119,0
11259,0,0
11260,164,0
11261,106,0
11262,740,0
11263,285,0
11264,224,0
11265,140,0
11266,286,0
11267,39,0
11268,182,0
11269,0,0
11270,0,0
11271,0,0
11272,119,0
11273,0,0
11274,44,0
11275,74,0
11276,27,0
11277,0,0
11278,224,0
11279,82,0
11280,0,0
11281,102,0
11282,178,0
11283,0,0
11284,0,0
11285,111,79
11286,0,0
11287,144,0
11288,0,0
11289,213,0
11290,0,0
11291,63,0
11292,382,0
11293,104,0
11294,0,0
11295,191,0
11296,0,0
11297,0,0
11298,41,0
11299,0,0
11300,231,0
11301,37,0
11302,0,0
11303,0,0
11304,118,0
11305,289,0
11306,0,0
11307,0,0
11308,160,0
11309,129,0
11310,53,0
11311,264,0
11312,0,0
11313,0,0
11314,133,0
11315,0,0
11316,0,0
11317,118,0
11318,0,0
11319,0,0
11320,0,0
11321,272,152
11322,0,0
11323,0,0
11324,209,0
11325,260,0
11326,101,0
11327,0,0
11328,103,0
11329,0,0
11330,0,0
11331,105,0
11332,0,0
11333,388,0
11334,21,0
11335,0,0
11336,343,0
11337,237,0
11338,0,0
11339,0,0
11340,36,4
11341,112,0
11342,333,0
11343,128,0
11344,0,0
11345,121,0
11346,15,0
11347,411,0
11348,109,0
11349,0,0
11350,130,0
11351,0,0
11352,0,0
11353,0,0
11354,0,0
11355,0,0
11356,222,0
11357,36,0
11358,0,0
11359,344,0
11360,22,0
11361,0,0
11362,0,0
11363,0,0
11364,0,0
11365,99,0
11366,54,0
11367,0,0
11368,0,0
11369,53,0
11370,198,0
11371,0,0
11372,153,0
11373,90,0
11374,215,44
11375,49,0
11376,0,0
11377,0,0
11378,276,0
11379,283,0
11380,398,0
11381,217,0
11382,0,0
11383,304,0
11384,0,0
11385,0,0
11386,50,0
11387,48,0
11388,240,0
11389,218,0
11390,62,0
11391,237,0
11392,1554,0
11393,236,0
11394,0,0
11395,131,0
11396,0,0
11397,0,0
11398,170,0
11399,0,0
11400,0,0
11401,0,0
11402,0,0
11403,30,0
11404,0,0
11405,0,0
11406,199,0
11407,91,0
11408,138,0
11409,13,0
11410,67,0
11411,0,0
11412,30,0
11413,118,10
11414,71,0
11415,55,0
11416,273,0
11417,89,0
11418,288,0
11419,129,71
11420,0,0
11421,0,0
11422,0,0
11423,0,0
11424,0,0
11425,0,0
11426,0,0
11427,289,94
11428,253,0
11429,212,0
11430,211,0
11431,529,402
11432,135,0
11433,146,0
11434,89,0
11435,71,0
11436,0,0
11437,147,105
11438,75,0
11439,0,0
11440,0,0
11441,81,0
11442,156,0
11443,11,0
11444,158,63
11445,186,58
11446,28,40
11447,0,0
11448,0,0
11449,191,0
11450,103,0
11451,231,0
11452,0,0
11453,0,0
11454,0,0
11455,0,0
11456,0,0
11457,44,0
11458,76,0
11459,6,0
11460,77,0
11461,588,0
11462,0,0
11463,7,0
11464,0,0
11465,35,0
11466,149,0
11467,0,0
11468,209,0
11469,22,0
11470,65,0
11471,0,0
11472,87,0
11473,110,0
11474,69,0
11475,11,0
11476,0,0
11477,124,0
11478,29,0
11479,76,0
11480,0,0
11481,98,0
11482,27,0
11483,178,0
11484,179,0
11485,0,0
11486,0,0
11487,14,0
11488,21,0
11489,82,0
11490,0,0
11491,0,0
11492,0,0
11493,364,0
11494,142,0
11495,241,0
11496,0,0
11497,0,0
11498,0,0
11499,0,0
11500,0,0
11501,0,0
11502,0,0
11503,0,0
11504,0,0
11505,60,0
11506,56,0
11507,75,0
11508,7,7
11509,270,0
11510,0,0
11511,0,0
11512,69,178
11513,31,0
11514,13,0
11515,0,0
11516,0,0
11517,73,0
11518,0,0
11519,77,0
11520,134,0
11521,0,0
11522,0,0
11523,0,0
11524,0,0
11525,0,0
11526,0,0
11527,0,0
11528,0,0
11529,224,0
11530,0,0
11531,53,0
11532,137,0
11533,46,0
11534,129,0
11535,31,0
11536,94,0
11537,53,0
11538,82,0
11539,126,0
11540,13,0
11541,35,0
11542,80,85
11543,91,0
11544,287,0
11545,0,0
11546,193,0
11547,384,0
11548,14,0
11549,754,0
11550,429,0
11551,131,0
11552,88,0
11553,168,0
11554,184,0
11555,146,0
11556,16,0
11557,175,0
11558,70,0
11559,197,0
11560,266,0
11561,347,34
11562,341,0
11563,222,108
11564,0,0
11565,160,0
11566,0,0
11567,185,0
11568,38,0
11569,0,0
11570,156,0
11571,128,145
11572,74,0
11573,100,0
11574,115,0
11575,154,0
11576,35,0
11577,0,0
11578,70,0
11579,154,0
11580,0,0
11581,166,0
11582,69,0
11583,0,0
11584,117,0
11585,243,0
11586,263,0
11587,72,0
11588,201,0
11589,165,0
11590,330,0
11591,0,0
11592,1,0
11593,256,0
11594,443,0
11595,0,0
11596,191,0
11597,224,0
11598,38,0
11599,221,0
11600,252,0
11601,10,0
11602,0,0
11603,29,0
11604,0,0
11605,0,0
11606,9,0
11607,190,0
11608,391,0
11609,0,0
11610,365,0
11611,186,0
11612,281,0
11613,0,0
11614,174,0
11615,0,0
11616,198,0
11617,268,0
11618,37,0
11619,244,0
11620,0,0
11621,36,0
11622,235,0
11623,0,0
11624,189,0
11625,0,0
11626,132,0
11627,28,0
11628,416,0
11629,0,0
11630,363,0
11631,0,0
11632,0,0
11633,0,0
11634,151,0
11635,0,0
11636,227,0
11637,31,0
11638,109,0
11639,0,0
11640,144,56
11641,191,0
11642,38,0
11643,0,0
11644,82,0
11645,174,0
11646,41,0
11647,367,0
11648,0,0
11649,126,0
11650,138,0
11651,201,0
11652,23,0
11653,194,0
11654,38,0
11655,53,0
11656,119,0
11657,0,0
11658,122,0
11659,78,0
11660,83,0
11661,0,0
11662,5,0
11663,76,0
11664,9,0
11665,123,0
11666,215,0
11667,148,0
11668,130,0
11669,77,0
11670,25,0
11671,123,0
11672,0,0
11673,183,0
11674,62,0
11675,0,0
11676,128,0
11677,468,0
11678,340,0
11679,232,0
11680,194,0
11681,90,0
11682,28,0
11683,84,0
11684,93,0
11685,0,0
11686,100,0
11687,199,0
11688,149,0
11689,39,0
11690,234,0
11691,0,0
11692,104,0
11693,124,0
11694,178,0
11695,0,0
11696,0,0
11697,0,0
11698,430,0
11699,0,0
11700,0,0
11701,0,0
11702,0,0
11703,0,0
11704,0,0
11705,47,0
11706,0,0
11707,0,0
11708,50,0
11709,0,0
11710,0,0
11711,0,0
11712,0,0
11713,66,0
11714,76,0
11715,53,0
11716,236,0
11717,402,0
11718,0,0
11719,0,0
11720,0,0
11721,0,0
11722,0,0
11723,0,0
11724,1,0
11725,0,0
11726,197,0
11727,182,0
11728,44,0
11729,0,0
11730,0,0
11731,2,0
11732,0,0
11733,0,0
11734,0,0
11735,0,0
11736,0,92
11737,0,0
11738,0,110
11739,0,0
11740,0,0
11741,0,0
11742,71,0
11743,0,0
11744,116,0
11745,0,0
11746,0,0
11747,127,0
11748,196,0
11749,0,0
11750,203,0
11751,97,0
11752,0,0
11753,0,0
11754,213,0
11755,93,7
11756,0,0
11757,0,0
11758,185,0
11759,0,0
11760,85,0
11761,135,0
11762,22,0
11763,67,0
11764,119,0
11765,192,0
11766,321,0
11767,0,0
11768,0,0
11769,0,0
11770,0,0
11771,207,0
11772,5,2
11773,0,0
11774,0,0
11775,202,0
11776,50,0
11777,70,0
11778,59,0
11779,45,0
11780,235,0
11781,218,0
11782,0,0
11783,179,0
11784,55,0
11785,0,0
11786,74,0
11787,0,0
11788,151,0
11789,9,0
11790,19,0
11791,160,0
11792,0,0
11793,42,0
11794,46,0
11795,8,0
11796,33,0
11797,304,0
11798,207,0
11799,23,0
11800,0,0
11801,118,0
11802,117,0
11803,96,0
11804,0,0
11805,0,0
11806,0,0
11807,190,0
11808,26,0
11809,58,0
11810,68,0
11811,139,0
11812,52,0
11813,148,0
11814,335,0
11815,135,0
11816,0,0
11817,206,0
11818,104,0
11819,177,0
11820,133,0
11821,117,0
11822,0,0
11823,0,0
11824,0,0
11825,0,0
11826,0,0
11827,0,0
11828,0,0
11829,0,0
11830,0,0
11831,0,0
11832,0,0
11833,132,0
11834,171,0
11835,0,0
11836,60,0
11837,0,0
11838,0,0
11839,0,0
11840,0,0
11841,97,0
11842,9,0
11843,0,0
11844,64,0
11845,250,0
11846,166,0
11847,83,0
11848,0,0
11849,0,0
11850,0,0
11851,163,0
11852,0,0
11853,0,129
11854,0,0
11855,0,0
11856,0,0
11857,0,0
11858,0,0
11859,115,0
11860,354,0
11861,0,0
11862,0,0
11863,83,0
11864,126,0
11865,0,0
11866,186,0
11867,174,0
11868,0,0
11869,30,0
11870,158,0
11871,75,0
11872,410,0
11873,1296,0
11874,43,0
11875,127,0
11876,0,0
11877,465,0
11878,64,0
11879,37,0
11880,187,0
11881,0,0
11882,106,0
11883,0,0
11884,0,0
11885,0,0
11886,0,0
11887,0,0
11888,0,0
11889,263,0
11890,0,0
11891,31,0
11892,476,120
11893,81,0
11894,0,0
11895,89,0
11896,0,0
11897,30,0
11898,68,0
11899,18,0
11900,117,0
11901,50,0
11902,195,0
11903,68,0
11904,73,0
11905,0,0
11906,72,0
11907,606,0
11908,277,0
11909,155,0
11910,205,0
11911,180,0
11912,120,0
11913,216,0
11914,155,0
11915,162,0
11916,104,0
11917,110,0
11918,86,0
11919,302,0
11920,123,0
11921,0,0
11922,461,0
11923,89,0
11924,0,0
11925,64,0
11926,65,0
11927,0,0
11928,77,0
11929,24,0
11930,0,0
11931,85,0
11932,15,0
11933,6,0
11934,7,0
11935,9,0
11936,51,0
11937,248,0
11938,0,0
11939,0,0
11940,89,27
11941,108,0
11942,272,0
11943,105,0
11944,12,0
11945,1,0
11946,16,0
11947,54,0
11948,5,0
11949,0,0
11950,78,0
11951,38,0
11952,0,0
11953,14,0
11954,0,0
11955,77,0
11956,0,0
11957,0,0
11958,0,0
11959,49,0
11960,0,0
11961,0,0
11962,130,0
11963,208,0
11964,0,0
11965,137,0
11966,20,0
11967,0,0
11968,121,0
11969,113,0
11970,4,0
11971,46,0
11972,0,0
11973,43,0
11974,192,0
11975,0,0
11976,180,0
11977,103,0
11978,69,0
11979,0,0
11980,83,0
11981,168,0
11982,79,0
11983,107,0
11984,96,0
11985,56,0
11986,132,0
11987,32,0
11988,18,0
11989,34,0
11990,0,0
11991,39,0
11992,174,115
11993,151,0
11994,2,0
11995,0,0
11996,18,0
11997,16,0
11998,0,0
11999,51,0
12000,5,0
12001,31,0
12002,60,0
12003,111,0
12004,23,0
12005,48,0
12006,2,0
12007,81,0
12008,0,0
12009,0,0
12010,35,0
12011,10,0
12012,50,0
12013,27,0
12014,51,0
12015,15,0
12016,0,0
12017,96,0
12018,0,0
12019,0,0
12020,0,0
12021,0,0
12022,0,0
12023,0,0
12024,0,0
